#Global results summary (2807 files)
#The most constraining analysis corresponds to the one with largest observed r.
#The most senstive (ATLAS/CMS) analysis corresponds to the one with largest expected r from those analyses for which this information is available.
#filename                                                 MostConstrainingAnalysis  r_max     r_exp     MostSensitive(ATLAS)  r(ATLAS)  r_exp(ATLAS)  MostSensitive(CMS)  r(CMS)    r_exp(CMS)
IDM_mhc_280_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        30.8      30.8      ATLAS-SUSY-2018-14    30.8      30.8          CMS-SUS-17-009      0.000184  0.000166  
IDM_mhc_280_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.32      4.32      ATLAS-SUSY-2018-14    4.32      4.32          CMS-EXO-13-006      0.0433    0.0527    
IDM_mhc_280_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        21.1      21.1      ATLAS-SUSY-2018-14    21.1      21.1          CMS-SUS-17-009      2.93e-05  2.65e-05  
IDM_mhc_280_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.75      2.75      ATLAS-SUSY-2018-14    2.75      2.75          CMS-EXO-13-006      0.0948    0.115     
IDM_mhc_280_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.7      18.7      ATLAS-SUSY-2018-14    18.7      18.7          CMS-SUS-17-009      1.85e-05  1.68e-05  
IDM_mhc_280_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        1.17      1.17      ATLAS-SUSY-2018-14    1.17      1.17          CMS-EXO-13-006      0.195     0.237     
IDM_mhc_280_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        16.3      16.3      ATLAS-SUSY-2018-14    16.3      16.3          CMS-SUS-17-009      1.17e-05  1.06e-05  
IDM_mhc_280_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.363     0.442     ATLAS-SUSY-2016-32    0.145     0.145         CMS-EXO-13-006      0.363     0.442     
IDM_mhc_280_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        14.5      14.5      ATLAS-SUSY-2018-14    14.5      14.5          CMS-SUS-17-009      7.39e-06  6.68e-06  
IDM_mhc_280_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.574     0.698     ATLAS-SUSY-2016-32    0.273     0.273         CMS-EXO-13-006      0.574     0.698     
IDM_mhc_280_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        13.5      13.5      ATLAS-SUSY-2018-14    13.5      13.5          CMS-SUS-17-009      4.66e-06  4.22e-06  
IDM_mhc_280_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.891     1.08      ATLAS-SUSY-2016-32    0.591     0.591         CMS-EXO-13-006      0.891     1.08      
IDM_mhc_280_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        12.2      12.2      ATLAS-SUSY-2018-14    12.2      12.2          CMS-EXO-13-006      2.83e-05  3.44e-05  
IDM_mhc_300_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            1.03      1.25      ATLAS-SUSY-2016-32    0.975     0.975         CMS-EXO-13-006      1.03      1.25      
IDM_mhc_300_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.5       1.5       ATLAS-SUSY-2016-32    1.5       1.5           CMS-EXO-13-006      1.3       1.58      
IDM_mhc_300_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.3       2.3       ATLAS-SUSY-2016-32    2.3       2.3           CMS-EXO-13-006      1.57      1.9       
IDM_mhc_300_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       CMS-EXO-13-006            0.77      0.936     ATLAS-SUSY-2016-32    0.547     0.547         CMS-EXO-13-006      0.77      0.936     
IDM_mhc_300_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        3.13      3.13      ATLAS-SUSY-2016-32    3.13      3.13          CMS-EXO-13-006      1.83      2.23      
IDM_mhc_300_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.01      4.01      ATLAS-SUSY-2016-32    4.01      4.01          CMS-EXO-13-006      2.1       2.55      
IDM_mhc_300_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        4.88      4.88      ATLAS-SUSY-2016-32    4.88      4.88          CMS-EXO-13-006      2.29      2.78      
IDM_mhc_300_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.74      5.74      ATLAS-SUSY-2016-32    5.74      5.74          CMS-EXO-13-006      2.43      2.96      
IDM_mhc_300_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        6.61      6.61      ATLAS-SUSY-2016-32    6.61      6.61          CMS-EXO-13-006      2.58      3.14      
IDM_mhc_300_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        7.48      7.48      ATLAS-SUSY-2016-32    7.48      7.48          CMS-EXO-13-006      2.72      3.31      
IDM_mhc_300_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.86      8.86      ATLAS-SUSY-2016-32    8.86      8.86          CMS-EXO-13-006      2.93      3.56      
IDM_mhc_300_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        9.26      9.26      ATLAS-SUSY-2016-32    9.26      9.26          CMS-EXO-13-006      2.95      3.59      
IDM_mhc_300_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        9.66      9.66      ATLAS-SUSY-2016-32    9.66      9.66          CMS-EXO-13-006      2.98      3.62      
IDM_mhc_300_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        8.34      8.34      ATLAS-SUSY-2016-32    8.34      8.34          CMS-EXO-13-006      2.87      3.49      
IDM_mhc_300_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        10.1      10.1      ATLAS-SUSY-2016-32    10.1      10.1          CMS-EXO-13-006      3.01      3.66      
IDM_mhc_300_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        10.4      10.4      ATLAS-SUSY-2016-32    10.4      10.4          CMS-EXO-13-006      3.03      3.69      
IDM_mhc_300_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        10.8      10.8      ATLAS-SUSY-2016-32    10.8      10.8          CMS-EXO-13-006      3.06      3.72      
IDM_mhc_300_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        11        11        ATLAS-SUSY-2016-32    11        11            CMS-EXO-13-006      3.08      3.75      
IDM_mhc_300_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        11.3      11.3      ATLAS-SUSY-2016-32    11.3      11.3          CMS-EXO-13-006      3.11      3.78      
IDM_mhc_300_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        11.4      11.4      ATLAS-SUSY-2016-32    11.4      11.4          CMS-EXO-13-006      3.13      3.81      
IDM_mhc_300_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.4      11.4      ATLAS-SUSY-2016-32    11.4      11.4          CMS-EXO-13-006      3.18      3.87      
IDM_mhc_300_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.4      11.4      ATLAS-SUSY-2016-32    11.4      11.4          CMS-EXO-13-006      3.21      3.9       
IDM_mhc_300_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.5      11.5      ATLAS-SUSY-2016-32    11.5      11.5          CMS-EXO-13-006      3.23      3.93      
IDM_mhc_300_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        11.4      11.4      ATLAS-SUSY-2016-32    11.4      11.4          CMS-EXO-13-006      3.16      3.84      
IDM_mhc_300_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.5      11.5      ATLAS-SUSY-2016-32    11.5      11.5          CMS-EXO-13-006      3.26      3.96      
IDM_mhc_300_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.5      11.5      ATLAS-SUSY-2016-32    11.5      11.5          CMS-EXO-13-006      3.29      4         
IDM_mhc_300_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.6      11.6      ATLAS-SUSY-2016-32    11.6      11.6          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.6      11.6      ATLAS-SUSY-2016-32    11.6      11.6          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.6      11.6      ATLAS-SUSY-2016-32    11.6      11.6          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        11.6      11.6      ATLAS-SUSY-2016-32    11.6      11.6          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.7      11.7      ATLAS-SUSY-2016-32    11.7      11.7          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.7      11.7      ATLAS-SUSY-2016-32    11.7      11.7          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.7      11.7      ATLAS-SUSY-2016-32    11.7      11.7          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        11.7      11.7      ATLAS-SUSY-2016-32    11.7      11.7          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.29      4.01      
IDM_mhc_300_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.3       4.01      
IDM_mhc_300_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.3       4.01      
IDM_mhc_300_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        11.8      11.8      ATLAS-SUSY-2016-32    11.8      11.8          CMS-EXO-13-006      3.3       4.01      
IDM_mhc_300_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        7.62      7.62      ATLAS-SUSY-2018-14    7.62      7.62          CMS-EXO-13-006      0.000346  0.00042   
IDM_mhc_300_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        23.6      23.6      ATLAS-SUSY-2018-14    23.6      23.6          CMS-SUS-17-009      0.000129  0.00012   
IDM_mhc_300_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.42      6.42      ATLAS-SUSY-2018-14    6.42      6.42          CMS-EXO-13-006      0.00117   0.00143   
IDM_mhc_300_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        21.8      21.8      ATLAS-SUSY-2018-14    21.8      21.8          CMS-SUS-17-009      8.18e-05  7.57e-05  
IDM_mhc_300_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        5.22      5.22      ATLAS-SUSY-2018-14    5.22      5.22          CMS-EXO-13-006      0.0054    0.00656   
IDM_mhc_300_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.9      19.9      ATLAS-SUSY-2018-14    19.9      19.9          CMS-SUS-17-009      5.17e-05  4.78e-05  
IDM_mhc_300_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        8.82      8.82      ATLAS-SUSY-2018-14    8.82      8.82          CMS-EXO-13-006      2.77e-05  3.37e-05  
IDM_mhc_300_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        25.5      25.5      ATLAS-SUSY-2018-14    25.5      25.5          CMS-SUS-17-009      0.000205  0.000189  
IDM_mhc_300_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.02      4.02      ATLAS-SUSY-2018-14    4.02      4.02          CMS-EXO-13-006      0.0182    0.0221    
IDM_mhc_300_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.1      18.1      ATLAS-SUSY-2018-14    18.1      18.1          CMS-SUS-17-009      3.27e-05  3.02e-05  
IDM_mhc_300_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        2.83      2.83      ATLAS-SUSY-2018-14    2.83      2.83          CMS-EXO-13-006      0.0417    0.0507    
IDM_mhc_300_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        16.2      16.2      ATLAS-SUSY-2018-14    16.2      16.2          CMS-SUS-17-009      2.06e-05  1.91e-05  
IDM_mhc_300_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        1.63      1.63      ATLAS-SUSY-2018-14    1.63      1.63          CMS-EXO-13-006      0.101     0.123     
IDM_mhc_300_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2018-14        14.4      14.4      ATLAS-SUSY-2018-14    14.4      14.4          CMS-SUS-17-009      1.3e-05   1.21e-05  
IDM_mhc_300_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        0.428     0.428     ATLAS-SUSY-2018-14    0.428     0.428         CMS-EXO-13-006      0.178     0.216     
IDM_mhc_300_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        12.5      12.5      ATLAS-SUSY-2018-14    12.5      12.5          CMS-SUS-17-009      8.23e-06  7.61e-06  
IDM_mhc_300_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.338     0.411     ATLAS-SUSY-2016-32    0.145     0.145         CMS-EXO-13-006      0.338     0.411     
IDM_mhc_300_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        11.2      11.2      ATLAS-SUSY-2018-14    11.2      11.2          CMS-SUS-17-009      5.2e-06   4.8e-06   
IDM_mhc_300_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.524     0.638     ATLAS-SUSY-2016-32    0.291     0.291         CMS-EXO-13-006      0.524     0.638     
IDM_mhc_300_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        10        10        ATLAS-SUSY-2018-14    10        10            CMS-EXO-13-006      7.07e-06  8.59e-06  
IDM_mhc_320_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha   CMS-EXO-13-006            0.671     0.817     ATLAS-SUSY-2016-32    0.545     0.545         CMS-EXO-13-006      0.671     0.817     
IDM_mhc_320_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        0.934     0.934     ATLAS-SUSY-2016-32    0.934     0.934         CMS-EXO-13-006      0.875     1.06      
IDM_mhc_320_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        1.44      1.44      ATLAS-SUSY-2016-32    1.44      1.44          CMS-EXO-13-006      1.08      1.31      
IDM_mhc_320_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha       CMS-EXO-13-006            0.481     0.585     ATLAS-SUSY-2016-32    0.314     0.314         CMS-EXO-13-006      0.481     0.585     
IDM_mhc_320_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.08      2.08      ATLAS-SUSY-2016-32    2.08      2.08          CMS-EXO-13-006      1.28      1.56      
IDM_mhc_320_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        2.77      2.77      ATLAS-SUSY-2016-32    2.77      2.77          CMS-EXO-13-006      1.49      1.81      
IDM_mhc_320_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        3.47      3.47      ATLAS-SUSY-2016-32    3.47      3.47          CMS-EXO-13-006      1.68      2.04      
IDM_mhc_320_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.16      4.16      ATLAS-SUSY-2016-32    4.16      4.16          CMS-EXO-13-006      1.79      2.18      
IDM_mhc_320_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        4.85      4.85      ATLAS-SUSY-2016-32    4.85      4.85          CMS-EXO-13-006      1.9       2.32      
IDM_mhc_320_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2016-32        5.53      5.53      ATLAS-SUSY-2016-32    5.53      5.53          CMS-EXO-13-006      2.02      2.45      
IDM_mhc_320_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        6.83      6.83      ATLAS-SUSY-2016-32    6.83      6.83          CMS-EXO-13-006      2.22      2.71      
IDM_mhc_320_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.15      7.15      ATLAS-SUSY-2016-32    7.15      7.15          CMS-EXO-13-006      2.24      2.73      
IDM_mhc_320_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.46      7.46      ATLAS-SUSY-2016-32    7.46      7.46          CMS-EXO-13-006      2.26      2.75      
IDM_mhc_320_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2016-32        6.22      6.22      ATLAS-SUSY-2016-32    6.22      6.22          CMS-EXO-13-006      2.13      2.59      
IDM_mhc_320_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        7.78      7.78      ATLAS-SUSY-2016-32    7.78      7.78          CMS-EXO-13-006      2.28      2.78      
IDM_mhc_320_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.09      8.09      ATLAS-SUSY-2016-32    8.09      8.09          CMS-EXO-13-006      2.3       2.8       
IDM_mhc_320_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        8.39      8.39      ATLAS-SUSY-2016-32    8.39      8.39          CMS-EXO-13-006      2.32      2.82      
IDM_mhc_320_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.6       8.6       ATLAS-SUSY-2016-32    8.6       8.6           CMS-EXO-13-006      2.34      2.85      
IDM_mhc_320_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.8       8.8       ATLAS-SUSY-2016-32    8.8       8.8           CMS-EXO-13-006      2.36      2.87      
IDM_mhc_320_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha    ATLAS-SUSY-2016-32        8.98      8.98      ATLAS-SUSY-2016-32    8.98      8.98          CMS-EXO-13-006      2.38      2.9       
IDM_mhc_320_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.02      9.02      ATLAS-SUSY-2016-32    9.02      9.02          CMS-EXO-13-006      2.42      2.94      
IDM_mhc_320_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.04      9.04      ATLAS-SUSY-2016-32    9.04      9.04          CMS-EXO-13-006      2.44      2.97      
IDM_mhc_320_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.06      9.06      ATLAS-SUSY-2016-32    9.06      9.06          CMS-EXO-13-006      2.46      2.99      
IDM_mhc_320_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha         ATLAS-SUSY-2016-32        9         9         ATLAS-SUSY-2016-32    9         9             CMS-EXO-13-006      2.4       2.92      
IDM_mhc_320_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.08      9.08      ATLAS-SUSY-2016-32    9.08      9.08          CMS-EXO-13-006      2.48      3.01      
IDM_mhc_320_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.1       9.1       ATLAS-SUSY-2016-32    9.1       9.1           CMS-EXO-13-006      2.5       3.04      
IDM_mhc_320_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.12      9.12      ATLAS-SUSY-2016-32    9.12      9.12          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.14      9.14      ATLAS-SUSY-2016-32    9.14      9.14          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.17      9.17      ATLAS-SUSY-2016-32    9.17      9.17          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha     ATLAS-SUSY-2016-32        9.19      9.19      ATLAS-SUSY-2016-32    9.19      9.19          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.23      9.23      ATLAS-SUSY-2016-32    9.23      9.23          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.25      9.25      ATLAS-SUSY-2016-32    9.25      9.25          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.27      9.27      ATLAS-SUSY-2016-32    9.27      9.27          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        9.21      9.21      ATLAS-SUSY-2016-32    9.21      9.21          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.29      9.29      ATLAS-SUSY-2016-32    9.29      9.29          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.31      9.31      ATLAS-SUSY-2016-32    9.31      9.31          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha       ATLAS-SUSY-2016-32        9.33      9.33      ATLAS-SUSY-2016-32    9.33      9.33          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.33      9.33      ATLAS-SUSY-2016-32    9.33      9.33          CMS-EXO-13-006      2.51      3.06      
IDM_mhc_320_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.34      9.34      ATLAS-SUSY-2016-32    9.34      9.34          CMS-EXO-13-006      2.52      3.06      
IDM_mhc_320_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha      ATLAS-SUSY-2016-32        9.34      9.34      ATLAS-SUSY-2016-32    9.34      9.34          CMS-EXO-13-006      2.52      3.06      
IDM_mhc_320_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha          ATLAS-SUSY-2016-32        9.34      9.34      ATLAS-SUSY-2016-32    9.34      9.34          CMS-EXO-13-006      2.52      3.06      
IDM_mhc_320_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        6.42      6.42      ATLAS-SUSY-2018-14    6.42      6.42          CMS-EXO-13-006      7.58e-05  9.22e-05  
IDM_mhc_320_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        19.9      19.9      ATLAS-SUSY-2018-14    19.9      19.9          CMS-SUS-17-009      0.000141  0.000135  
IDM_mhc_320_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        5.5       5.5       ATLAS-SUSY-2018-14    5.5       5.5           CMS-EXO-13-006      0.000395  0.00048   
IDM_mhc_320_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        18.5      18.5      ATLAS-SUSY-2018-14    18.5      18.5          CMS-SUS-17-009      8.95e-05  8.55e-05  
IDM_mhc_320_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        4.57      4.57      ATLAS-SUSY-2018-14    4.57      4.57          CMS-EXO-13-006      0.00226   0.00274   
IDM_mhc_320_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha   ATLAS-SUSY-2018-14        17        17        ATLAS-SUSY-2018-14    17        17            CMS-SUS-17-009      5.66e-05  5.4e-05   
IDM_mhc_320_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha        ATLAS-SUSY-2018-14        7.35      7.35      ATLAS-SUSY-2018-14    7.35      7.35          CMS-EXO-13-006      1.19e-05  1.44e-05  
