SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-EXO-13-006 0.0 18.743 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_280_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2951 5.011e-05 280.0 3.344 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01981 THSCPM1b IDM_mhc_400_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 3.703 0.03162 400.0 1022.419 1[N1,e-]
Non-excluded CMS-SUS-17-009 32.259 17.732 TSelSel IDM_mhc_280_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001922 1e-06 280.0 0.06666 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.4375 0.3162 680.0 3504.919 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.1904 0.113 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_740_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.307e-05 0.0001 740.0 0.9351 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.02944 1.0 1000.0 5112.097 1[N1,e-]
Non-excluded CMS-SUS-17-009 19.374 10.84 TSelSel IDM_mhc_320_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.394e-05 1.584e-06 320.0 0.08054 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.434 1.126 TSelSel IDM_mhc_540_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.823e-07 1.995e-05 540.0 0.3517 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 9.962e-05 0.0003162 900.0 1.997 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 40.025 79.054 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.339e-05 2.511e-06 180.0 0.418 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2446 0.1584 780.0 1333.29 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 495.407 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.968 6.309e-06 100.0 3.627 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 16.898 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 36.581 0.0005011 180.0 83.26 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.3076 0.6309 740.0 5907.992 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.227e-10 2.511e-05 940.0 0.145 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 13.671 0.5011 140.0 140947.83 1[N1,e-]
Non-excluded CMS-EXO-13-006 18.347 56.274 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.01449 7.943e-06 200.0 1.06 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1345 0.03162 860.0 218.766 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 6.941 1.0 340.0 44949.194 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 2.136 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3581 0.0003981 460.0 9.672 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1677 THSCPM1b IDM_mhc_680_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.08006 0.001258 680.0 13.994 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.8116 THSCPM1b IDM_mhc_560_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.09655 0.0005011 560.0 8.221 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.993 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 15.241 0.002511 260.0 195.373 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1568 0.04402 TSelSel IDM_mhc_880_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.311e-07 3.162e-05 880.0 0.2088 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.559e-10 1.995e-06 960.0 0.01108 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.565 0.8743 TSelSel IDM_mhc_560_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.432e-05 2.511e-06 560.0 0.0411 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.289 0.05011 520.0 953.27 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5068 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 12.843 0.007943 280.0 530.448 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.01768 0.003162 940.0 18.271 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02301 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 39.106 0.1 200.0 13332.902 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.141 0.06309 540.0 1108.578 1[N1,e-]
Non-excluded CMS-SUS-17-009 26.675 13.787 TSelSel IDM_mhc_300_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002143 1e-06 300.0 0.05803 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.6481 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 13.665 0.01584 140.0 4464.41 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 2.212e-05 0.0002511 940.0 1.45 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01441 THSCPM1b IDM_mhc_500_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.462 0.02511 500.0 516.562 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.598 1.908 TSelSel IDM_mhc_480_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.164e-06 1.258e-05 480.0 0.281 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2329 0.0 TSelSel IDM_mhc_900_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.815e-06 5.011e-06 900.0 0.03162 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 8.601 0.1258 320.0 6406.719 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2043 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 45.892 0.03162 180.0 5262.052 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01238 THSCPM1b IDM_mhc_660_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.4383 0.01258 660.0 148.366 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.044 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 2.335e-07 0.0001258 880.0 0.8326 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_340_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 6.93 0.2511 340.0 11275.826 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09722 THSCPM1b IDM_mhc_660_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2704 0.003162 660.0 37.231 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.09945 0.05016 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_860_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.084e-07 0.0001 860.0 0.6923 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.934 1.335 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_520_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002282 5.011e-05 520.0 0.9532 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.558 1.124 TSelSel IDM_mhc_540_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000337 1e-06 540.0 0.01761 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1394 THSCPM1b IDM_mhc_480_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 1.499 0.006309 480.0 140.947 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.2103 0.03981 800.0 318.269 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 19.943 1.0 120.0 390746.462 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1367 0.007943 820.0 60.529 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02431 THSCPM1b IDM_mhc_720_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.196 0.003981 720.0 39.308 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5176 0.1131 TSelSel IDM_mhc_740_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.796e-06 1e-05 740.0 0.09351 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.294 0.424 TSelSel IDM_mhc_640_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.148e-05 3.981e-06 640.0 0.04983 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.4825 THSCPM1b IDM_mhc_620_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.04132 0.0005011 620.0 6.689 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 1.487 0.03981 500.0 818.784 1[N1,e-]
Non-excluded CMS-SUS-17-009 16.981 13.789 TSelSel IDM_mhc_300_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.162e-05 3.162e-06 300.0 0.1827 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 2.531 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 27.653 0.006309 100.0 3627.333 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.657 0.4948 TSelSel IDM_mhc_620_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.228e-05 2.511e-06 620.0 0.0335 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2583 THSCPM1b IDM_mhc_440_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 2.168 0.005011 440.0 133.329 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.281 1.907 TSelSel IDM_mhc_480_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000134 1.584e-06 480.0 0.03542 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.118e-09 7.943e-05 980.0 0.4225 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.03316 0.02511 960.0 138.962 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 27.879 0.7943 100.0 456775.378 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.9839 0.5796 TSelSel IDM_mhc_600_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.269e-07 1.995e-05 600.0 0.2843 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5167 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 21.818 0.01 240.0 917.799 1[N1,e-]
Non-excluded CMS-EXO-13-006 18.594 30.544 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_240_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.699e-05 6.309e-06 240.0 0.5786 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.035 177.095 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.4751 7.943e-06 140.0 2.239 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2591 0.07943 760.0 704.739 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1124 THSCPM1b IDM_mhc_480_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.552 0.007943 480.0 177.772 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.1242 0.01 840.0 72.546 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.032 1.593 TSelSel IDM_mhc_500_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.386e-05 2.511e-06 500.0 0.05165 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.676 0.03162 620.0 421.638 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.995 2.291 TSelSel IDM_mhc_460_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000332 1e-06 460.0 0.02436 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.3581 0.3162 720.0 3122.262 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 10.848 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 8.94 0.0003981 260.0 30.928 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.8217 0.3133 TSelSel IDM_mhc_680_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.001e-06 7.943e-06 680.0 0.08809 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1508 0.0 TSelSel IDM_mhc_900_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.362e-05 1.995e-06 900.0 0.01256 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03121 THSCPM1b IDM_mhc_400_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 3.652 0.01995 400.0 644.859 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.4357 0.1995 680.0 2212.185 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.371e-10 3.981e-05 940.0 0.2305 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.725 0.7417 TSelSel IDM_mhc_580_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.465e-06 6.309e-06 580.0 0.09625 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.359 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2429 0.0005011 500.0 10.331 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.5229 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.457 0.002511 460.0 61.091 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.451e-09 2.511e-05 920.0 0.1517 1[N1,e-]
Non-excluded CMS-EXO-13-006 7.804 114.636 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_160_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.03518 6.309e-06 160.0 1.342 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.74e-09 1e-06 1000.0 0.005112 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01607 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 29.01 0.1995 160.0 42435.906 1[N1,e-]
Non-excluded CMS-EXO-13-006 14.851 23.103 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_260_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 5.495e-05 7.943e-06 260.0 0.6166 1[N1,e-]
Non-excluded CMS-SUS-17-009 16.477 8.452 TSelSel IDM_mhc_340_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001047 1.584e-06 340.0 0.07123 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 4.682e-05 0.0003162 960.0 1.761 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.00296 0.001258 1000.0 6.427 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.629 1.337 TSelSel IDM_mhc_520_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.736e-07 1.995e-05 520.0 0.3794 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2568 0.06309 760.0 558.999 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3713 0.05011 700.0 523.413 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.0113 0.001995 940.0 11.539 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.387 0.5011 700.0 5234.136 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 59.436 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 14.926 0.0001 180.0 16.582 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 27.868 0.6309 100.0 362733.388 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0892 THSCPM1b IDM_mhc_740_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.06116 0.001584 740.0 14.836 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_900_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 6.359e-06 0.0001995 900.0 1.256 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.6088 0.5795 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_600_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.301e-05 5.011e-05 600.0 0.7149 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.967 8.453 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_340_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.288e-05 1.258e-05 340.0 0.5654 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 11.827 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 12.795 0.001 140.0 281.895 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 1.933 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 27.663 0.007943 100.0 4567.753 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1261 0.01995 860.0 137.99 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01019 THSCPM1b IDM_mhc_820_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1233 0.006309 820.0 48.011 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.02724 0.05011 1000.0 256.268 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.7075 0.1584 620.0 2114.972 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.8919 0.3641 TSelSel IDM_mhc_660_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.371e-06 1e-05 660.0 0.1174 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.7198 THSCPM1b,THSCPM8 IDM_mhc_500_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.63 0.001258 500.0 25.895 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1309 THSCPM1b IDM_mhc_660_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1854 0.001995 660.0 23.463 1[N1,e-]
Non-excluded CMS-EXO-13-006 20.768 41.066 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_220_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0006966 6.309e-06 220.0 0.6923 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 289.255 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.756 7.943e-06 120.0 3.102 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01647 THSCPM1b IDM_mhc_860_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.01785 0.001584 860.0 10.962 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.01775 0.003981 960.0 22.097 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 1.105 0.1258 560.0 2061.932 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 2.123 0.3981 460.0 9672.89 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6992 0.3641 TSelSel IDM_mhc_660_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.496e-07 1.995e-05 660.0 0.2346 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4798 0.08568 TSelSel IDM_mhc_780_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.549e-05 3.162e-06 780.0 0.02659 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.167 17.685 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_280_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.01021 1.995e-05 280.0 1.333 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1626 THSCPM1b IDM_mhc_700_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.04997 0.001 700.0 10.44 1[N1,e-]
