SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 4.455 0.07943 380.0 2847.43 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1049 0.03162 900.0 199.723 1[N1,mu-]
Non-excluded CMS-SUS-17-009 22.89 17.732 TSlepSlep IDM_mhc_280_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001264 1.258e-06 280.0 0.08396 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_360_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 5.581 0.6309 360.0 25233.627 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.04819 0.07961 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_780_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0005274 0.0002511 780.0 2.112 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 1.114 0.5011 560.0 8221.956 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_480_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 1.774 0.6309 480.0 14094.783 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 4.585 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.3841 0.0001584 400.0 5.125 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_420_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 3.123 0.06309 420.0 1844.177 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 3.999e-06 0.0002511 1000.0 1.281 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1712 0.3162 840.0 2291.834 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.5244 THSCPM1b IDM_mhc_600_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.1131 0.0007943 600.0 11.34 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 13.171 0.5011 280.0 33445.248 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 6.227 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.323 0.0002511 360.0 10.067 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01005 THSCPM1b IDM_mhc_440_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 2.549 0.05011 440.0 1333.29 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 4.372 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 18.403 0.001258 240.0 115.395 1[N1,mu-]
Non-excluded CMS-SUS-17-009 10.516 10.841 TSlepSlep IDM_mhc_320_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.726e-06 5.011e-06 320.0 0.2546 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6777 0.3632 TSlepSlep IDM_mhc_660_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002155 1.258e-06 660.0 0.01483 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2911 0.06535 TSlepSlep IDM_mhc_820_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.763e-05 3.981e-06 820.0 0.03031 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1924 0.4141 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_640_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.0008402 0.0001258 640.0 1.578 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_440_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 2.58 0.1584 440.0 4225.416 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02086 THSCPM1b IDM_mhc_640_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.4784 0.007943 640.0 99.66 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.9965 THSCPM1b,THSCPM8 IDM_mhc_520_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.2349 0.0006309 520.0 11.959 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.201 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_520_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.1491 0.0003981 520.0 7.56 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.191 0.05011 820.0 381.676 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 1.161 0.3162 540.0 5574.208 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1706 THSCPM1b IDM_mhc_360_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 5.261 0.01 360.0 400.257 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01978 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 29.478 0.1 220.0 10962.609 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1641 0.06309 840.0 457.835 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.03339 0.6309 980.0 3361.617 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.288 THSCPM1b IDM_mhc_320_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 7.154 0.002511 320.0 127.307 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2053 0.05015 TSlepSlep IDM_mhc_860_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.848e-06 6.309e-06 860.0 0.04365 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.04258 0.1584 940.0 917.799 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_360_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 5.583 1.0 360.0 40025.753 1[N1,mu-]
Non-excluded CMS-EXO-13-006 1.253 1.594 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.984e-05 3.162e-05 500.0 0.6512 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01833 THSCPM1b IDM_mhc_800_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.08779 0.003162 800.0 25.298 1[N1,mu-]
Non-excluded CMS-EXO-13-006 7.477 17.703 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_280_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.004324 1.584e-05 280.0 1.06 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.3807 THSCPM1b IDM_mhc_580_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.3665 0.001584 580.0 24.182 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_300_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 10.657 0.1995 300.0 11539.588 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6466 0.3641 TSlepSlep IDM_mhc_660_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.426e-06 1.584e-05 660.0 0.1861 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_560_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 1.067 0.03162 560.0 517.918 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2658 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 12.883 0.01258 280.0 839.689 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_920_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.455e-09 3.162e-06 920.0 0.01915 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.0 1.862 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_480_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.2111 0.0003162 480.0 7.072 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.9115 2.715 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_440_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.01101 6.309e-05 440.0 1.686 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.149 0.5011 860.0 3467.96 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.02808 0.1584 1000.0 808.717 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2716 0.01995 740.0 186.157 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04449 THSCPM1b IDM_mhc_820_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.01332 0.001 820.0 7.618 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.2116 0.1131 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_740_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.089e-06 7.943e-05 740.0 0.7418 1[N1,mu-]
Non-excluded CMS-SUS-17-009 15.42 17.734 TSlepSlep IDM_mhc_280_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.272e-05 3.981e-06 280.0 0.2659 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1173 0.1111 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_740_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002135 0.0001584 740.0 1.483 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.7795 THSCPM1b,THSCPM8 IDM_mhc_540_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2441 0.0007943 540.0 13.994 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0704 THSCPM1b IDM_mhc_720_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1674 0.003162 720.0 31.222 1[N1,mu-]
Non-excluded CMS-SUS-17-009 2.708 1.336 TSlepSlep IDM_mhc_520_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002391 1.258e-06 520.0 0.02394 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09079 THSCPM1b IDM_mhc_640_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3762 0.003981 640.0 49.83 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 22.28 0.3981 240.0 36474.484 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.2575 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 19.869 0.03981 120.0 15537.556 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.1586 1.545 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.02345 0.0001258 500.0 2.589 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 219.835 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 11.949 3.981e-05 120.0 15.537 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 1.319 0.7943 520.0 15063.126 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.817 0.07943 600.0 1134.063 1[N1,mu-]
Non-excluded CMS-SUS-17-009 3.015 1.907 TSlepSlep IDM_mhc_480_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.506e-05 5.011e-06 480.0 0.1121 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.059e-10 1e-05 940.0 0.05786 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 8.107 THSCPM1b,THSCPM8 IDM_mhc_340_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.8048 0.0001995 340.0 8.969 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1445 0.0 TSlepSlep IDM_mhc_900_mn1_1.2589e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.624e-06 1.258e-05 900.0 0.07956 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2012 0.02511 800.0 200.943 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.01509 0.005011 1000.0 25.626 1[N1,mu-]
Non-excluded CMS-SUS-17-009 1.588 1.337 TSlepSlep IDM_mhc_520_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.554e-06 1.584e-05 520.0 0.3012 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2789 0.08575 TSlepSlep IDM_mhc_780_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.764e-07 2.511e-05 780.0 0.2112 1[N1,mu-]
Non-excluded CMS-SUS-17-009 11.94 8.452 TSlepSlep IDM_mhc_340_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.703e-05 1.995e-06 340.0 0.08969 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2026 0.7943 820.0 6052.974 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01016 THSCPM1b IDM_mhc_700_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.3239 0.01258 700.0 131.551 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.3817 0.1258 700.0 1315.513 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 7.012 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 19.425 0.001995 120.0 779.948 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01784 THSCPM1b IDM_mhc_460_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 2.046 0.02511 460.0 610.919 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.2828 0.2703 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_700_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.99e-06 6.309e-05 700.0 0.6599 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04402 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 5.803e-08 0.0001 880.0 0.6599 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.4485 4.48 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.08212 7.943e-05 400.0 2.566 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 6.48 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 8.14 0.0006309 280.0 42.163 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_760_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2652 0.2511 760.0 2227.166 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2984 THSCPM1b IDM_mhc_660_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.03806 0.0006309 660.0 7.418 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.08792 0.0 TSlepSlep IDM_mhc_900_mn1_1.5848e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.588e-05 1.584e-06 900.0 0.01001 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.6605 0.2702 TSlepSlep IDM_mhc_700_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.105e-05 3.981e-06 700.0 0.04163 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 7.771 THSCPM1b,THSCPM8 IDM_mhc_320_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 2.524 0.0003162 320.0 16.042 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.02435 0.007943 960.0 44.046 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.02113 0.01258 1000.0 64.275 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.5679 0.4241 TSlepSlep IDM_mhc_640_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.655e-07 3.162e-05 640.0 0.3954 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.01036 0.002511 980.0 13.332 1[N1,mu-]
Non-excluded CMS-EXO-13-006 2.994 6.758 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_360_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.002845 2.511e-05 360.0 1.006 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 27.89 1.0 100.0 575297.269 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.3411 1.571 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.01051 0.0001 500.0 2.057 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.597e-09 2.511e-05 1000.0 0.1281 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.155 THSCPM1b IDM_mhc_500_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 1.213 0.005011 500.0 103.312 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2631 0.06538 TSlepSlep IDM_mhc_820_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.486e-06 7.943e-06 820.0 0.06052 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.9564 3.594 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_420_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.02036 6.309e-05 420.0 1.844 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.1701 0.1995 840.0 1450.933 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.365e-10 3.162e-06 940.0 0.01827 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.227 0.1953 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_720_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.077e-06 7.943e-05 720.0 0.7861 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.1911 0.05016 TSlepSlep IDM_mhc_860_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.744e-06 1e-05 860.0 0.06923 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_320_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 8.625 0.5011 320.0 25461.543 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.954 0.5796 TSlepSlep IDM_mhc_600_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.478e-06 1.584e-05 600.0 0.2257 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4949 0.05011 660.0 589.035 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 1.439 THSCPM1b,THSCPM8 IDM_mhc_380_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 3.038 0.001584 380.0 56.866 1[N1,mu-]
Excluded CMS-EXO-13-006 0.0 86.023 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_180_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.194 3.162e-05 180.0 5.262 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_520_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 1.319 0.6309 520.0 11959.209 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.8125 0.06309 600.0 901.036 1[N1,mu-]
Non-excluded CMS-EXO-13-006 0.9145 0.8746 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_560_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.071e-06 3.162e-05 560.0 0.5179 1[N1,mu-]
Non-excluded CMS-SUS-17-009 3.824 1.907 TSlepSlep IDM_mhc_480_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.408e-05 1.995e-06 480.0 0.04454 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03404 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_880_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0009315 0.0005011 880.0 3.31 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.3145 0.07479 TSlepSlep IDM_mhc_800_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.172e-06 6.309e-06 800.0 0.05046 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.09783 0.01995 900.0 125.685 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 74.694 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 11.318 0.0001 160.0 21.286 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01452 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 39.207 0.1584 200.0 21172.42 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.8667 THSCPM1b,THSCPM8 IDM_mhc_540_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1769 0.0006309 540.0 11.085 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 6.753 THSCPM1b,THSCPM8 IDM_mhc_320_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 3.141 0.0003981 320.0 20.238 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.2255 0.07481 TSlepSlep IDM_mhc_800_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.824e-07 3.981e-05 800.0 0.3182 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.371 THSCPM1b IDM_mhc_520_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.7997 0.002511 520.0 47.778 1[N1,mu-]
Non-excluded CMS-SUS-17-009 0.14 0.04393 TSlepSlep IDM_mhc_880_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.065e-05 2.511e-06 880.0 0.01658 1[N1,mu-]
Non-excluded CMS-SUS-17-009 8.89 8.453 TSlepSlep IDM_mhc_340_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.067e-05 5.011e-06 340.0 0.2252 1[N1,mu-]
