mHch[GeV],mN1[GeV],y_relic,GammaHch_relic[GeV]
780,0.00039810717055349735,1.948500166516321e-9,5.891496741643923e-17
780,0.0005011872336272725,1.7366026013616944e-9,4.679782206673868e-17
780,0.0006309573444801936,1.547748697629485e-9,3.7172831391213476e-17
780,0.0007943282347242822,1.3794324787580867e-9,2.952742953868585e-17
780,0.001,1.229420490786046e-9,2.3454470981409835e-17
780,0.0012589254117941675,1.0957221657749622e-9,1.863054853105501e-17
780,0.001584893192461114,9.76563408182356e-10,1.4798770726617787e-17
780,0.0019952623149688807,8.703630536917056e-10,1.1755081427363442e-17
780,0.002511886431509582,7.757118881226403e-10,9.337393079237483e-18
780,0.0031622776601683794,6.913539480149785e-10,7.416954961557061e-18
780,0.003981071705534973,6.16169854756717e-10,5.891496741642645e-18
780,0.005011872336272725,5.491619611099897e-10,4.679782206672255e-18
780,0.006309573444801936,4.894411130384151e-10,3.717283139119318e-18
780,0.00794328234724282,4.3621485117333676e-10,2.9527429538660306e-18
780,0.01,3.887768953595917e-10,2.3454470981377668e-18
780,0.012589254117941687,3.4649777274713153e-10,1.863054853101449e-18
780,0.01584893192461114,3.0881646506898924e-10,1.4798770726566803e-18
780,0.01995262314968879,2.7523296427006787e-10,1.175508142729926e-18
780,0.025118864315095822,2.45301637704517e-10,9.337393079156676e-19
780,0.03162277660168379,2.1862531486194967e-10,7.416954961455328e-19
780,0.039810717055349776,1.9485001715703011e-10,5.891496741514564e-19
780,0.05011872336272725,1.7366026085006316e-10,4.679782206511021e-19
780,0.06309573444801943,1.5477487077135014e-10,3.7172831389163327e-19
780,0.07943282347242822,1.3794324930021396e-10,2.9527429536104913e-19
780,0.1,1.2294205109063055e-10,2.3454470978160625e-19
780,0.12589254117941687,1.095722194195584e-10,1.863054852696448e-19
780,0.15848931924611143,9.765634483275528e-11,1.479877072146814e-19
780,0.19952623149688828,8.703631103983043e-11,1.1755081420880408e-19
780,0.25118864315095824,7.757119682228438e-11,9.337393071075848e-20
780,0.31622776601683794,6.913540611595298e-11,7.416954951282166e-20
780,0.39810717055349776,6.161700145776587e-11,5.891496728707313e-20
780,0.5011872336272725,5.491621868631051e-11,4.679782190387643e-20
780,0.6309573444801942,4.894414319232428e-11,3.717283118618196e-20
780,0.7943282347242822,4.362153016103002e-11,2.9527429280566415e-20
780,1.,3.8877753161909846e-11,2.3454470656456526e-20
800,1.e-6,3.9376280406366834e-8,2.4676837986445085e-14
800,1.2589254117941661e-6,3.509414685239188e-8,1.9601509156350044e-14
800,1.584893192461114e-6,3.127769130519768e-8,1.557003216609535e-14
800,1.9952623149688787e-6,2.7876271718415138e-8,1.236771616509481e-14
800,2.5118864315095823e-6,2.4844753320708673e-8,9.824026148990706e-15
800,3.162277660168379e-6,2.2142909704783104e-8,7.803501348812977e-15
800,3.981071705534969e-6,1.9734889047398768e-8,6.198541451071166e-15
800,5.011872336272725e-6,1.7588738377459522e-8,4.923676488694641e-15
800,6.30957344480193e-6,1.5675979579499822e-8,3.911015253618267e-15
800,7.943282347242822e-6,1.3971231506394641e-8,3.10662984238633e-15
800,0.00001,1.2451873186957973e-8,2.4676837986445094e-15
800,0.000012589254117941661,1.109774365939873e-8,1.9601509156350034e-15
800,0.00001584893192461114,9.890874447606941e-9,1.5570032166095347e-15
800,0.000019952623149688786,8.815251130392783e-9,1.2367716165094805e-15
800,0.000025118864315095822,7.856600839847127e-9,9.824026148990706e-16
800,0.000031622776601683795,7.002202869056132e-9,7.803501348812975e-16
800,0.000039810717055349695,6.24071987604909e-9,6.198541451071166e-16
800,0.00005011872336272725,5.562047444158668e-9,4.923676488694638e-16
800,0.00006309573444801929,4.957180002550829e-9,3.9110152536182654e-16
800,0.00007943282347242822,4.418091327771282e-9,3.10662984238633e-16
800,0.0001,3.937628040636745e-9,2.467683798644509e-16
800,0.00012589254117941674,3.5094146852392726e-9,1.9601509156350013e-16
800,0.00015848931924611142,3.12776913051989e-9,1.5570032166095343e-16
800,0.0001995262314968881,2.7876271718416848e-9,1.236771616509479e-16
800,0.0002511886431509582,2.4844753320711115e-9,9.824026148990701e-17
800,0.00031622776601683794,2.2142909704786545e-9,7.803501348812963e-17
800,0.00039810717055349735,1.9734889047403624e-9,6.198541451071146e-17
800,0.0005011872336272725,1.7588738377466393e-9,4.923676488694623e-17
800,0.0006309573444801936,1.567597957950952e-9,3.911015253618242e-17
800,0.0007943282347242822,1.3971231506408358e-9,3.106629842386306e-17
800,0.001,1.2451873186977348e-9,2.4676837986444773e-17
800,0.0012589254117941675,1.1097743659426092e-9,1.9601509156349623e-17
800,0.001584893192461114,9.890874447645598e-10,1.5570032166094848e-17
800,0.0019952623149688807,8.815251130447384e-10,1.2367716165094164e-17
800,0.002511886431509582,7.856600839924257e-10,9.82402614898991e-18
800,0.0031622776601683794,7.00220286916508e-10,7.803501348811973e-18
800,0.003981071705534973,6.240719876202981e-10,6.198541451069897e-18
800,0.005011872336272725,5.56204744437605e-10,4.923676488693051e-18
800,0.006309573444801936,4.957180002857885e-10,3.911015253616261e-18
800,0.00794328234724282,4.418091328205016e-10,3.106629842383814e-18
800,0.01,3.9376280412494086e-10,2.467683798641339e-18
800,0.012589254117941687,3.509414686104682e-10,1.9601509156310094e-18
800,0.01584893192461114,3.1277691317423153e-10,1.557003216604511e-18
800,0.01995262314968879,2.787627173568408e-10,1.2367716165031561e-18
800,0.025118864315095822,2.48447533451017e-10,9.82402614891108e-19
800,0.03162277660168379,2.2142909739239183e-10,7.803501348712737e-19
800,0.039810717055349776,1.9734889096069244e-10,6.198541450944955e-19
800,0.05011872336272725,1.758873844620843e-10,4.923676488535768e-19
800,0.06309573444801943,1.5675979676610213e-10,3.911015253418247e-19
800,0.07943282347242822,1.3971231643566744e-10,3.1066298421345324e-19
800,0.1,1.2451873380718718e-10,2.467683798327514e-19
800,0.12589254117941687,1.109774393309305e-10,1.960150915235927e-19
800,0.15848931924611143,9.890874834210463e-11,1.557003216107132e-19
800,0.19952623149688828,8.815251676484778e-11,1.23677161587699e-19
800,0.25118864315095824,7.856601611222612e-11,9.824026141028157e-20
800,0.31622776601683794,7.002203958653029e-11,7.803501338788718e-20
800,0.39810717055349776,6.24072141514575e-11,6.198541438451359e-20
800,0.5011872336272725,5.562049618190808e-11,4.923676472807261e-20
800,0.6309573444801942,4.957183073453544e-11,3.9110152336172255e-20
800,0.7943282347242822,4.418095665538243e-11,3.1066298172065154e-20
800,1.,3.9376341678989556e-11,2.4676837669449803e-20
820,1.e-6,3.986814880064093e-8,2.5929619155878765e-14
820,1.2589254117941661e-6,3.553252502022701e-8,2.0596628611162117e-14
820,1.584893192461114e-6,3.166839625853809e-8,1.6360483645976016e-14
820,1.9952623149688787e-6,2.822448787461328e-8,1.2995594093743615e-14
820,2.5118864315095823e-6,2.5155101296593594e-8,1.0322767315676652e-14
820,3.162277660168379e-6,2.241950762943845e-8,8.199665539330952e-15
820,3.981071705534969e-6,1.998140720723369e-8,6.513225853186282e-15
820,5.011872336272725e-6,1.78084479186794e-8,5.173639194322006e-15
820,6.30957344480193e-6,1.5871795914228973e-8,4.109567688326157e-15
820,7.943282347242822e-6,1.414575299842391e-8,3.264345647348057e-15
820,0.00001,1.260741563045356e-8,2.5929619155878768e-15
820,0.000012589254117941661,1.123637100808379e-8,2.059662861116212e-15
820,0.00001584893192461114,1.0014426202173491e-8,1.636048364597601e-15
820,0.000019952623149688786,8.925366747558293e-9,1.2995594093743616e-15
820,0.000025118864315095822,7.954741486949063e-9,1.0322767315676653e-15
820,0.000031622776601683795,7.089670812854784e-9,8.199665539330948e-16
820,0.000039810717055349695,6.318675763016269e-9,6.51322585318628e-16
820,0.00005011872336272725,5.631525701551215e-9,5.173639194322005e-16
820,0.00006309573444801929,5.019102564631832e-9,4.1095676883261554e-16
820,0.00007943282347242822,4.473279869317622e-9,3.264345647348057e-16
820,0.0001,3.9868148800641524e-9,2.592961915587877e-16
820,0.00012589254117941674,3.5532525020227824e-9,2.059662861116209e-16
820,0.00015848931924611142,3.1668396258539263e-9,1.636048364597601e-16
820,0.0001995262314968881,2.822448787461493e-9,1.2995594093743594e-16
820,0.0002511886431509582,2.5155101296595946e-9,1.0322767315676645e-16
820,0.00031622776601683794,2.241950762944177e-9,8.199665539330941e-17
820,0.00039810717055349735,1.998140720723837e-9,6.513225853186263e-17
820,0.0005011872336272725,1.7808447918686027e-9,5.1736391943219914e-17
820,0.0006309573444801936,1.5871795914238321e-9,4.109567688326132e-17
820,0.0007943282347242822,1.414575299843713e-9,3.264345647348033e-17
820,0.001,1.2607415630472234e-9,2.5929619155878458e-17
820,0.0012589254117941675,1.123637100811016e-9,2.0596628611161702e-17
820,0.001584893192461114,1.0014426202210749e-9,1.636048364597552e-17
820,0.0019952623149688807,8.925366747610915e-10,1.2995594093742982e-17
820,0.002511886431509582,7.954741487023402e-10,1.0322767315675875e-17
820,0.0031622776601683794,7.089670812959789e-10,8.19966553932997e-18
820,0.003981071705534973,6.318675763164589e-10,6.513225853185044e-18
820,0.005011872336272725,5.631525701760727e-10,5.1736391943204544e-18
820,0.006309573444801936,5.019102564927774e-10,4.1095676883242e-18
820,0.00794328234724282,4.4732798697356543e-10,3.2643456473456017e-18
820,0.01,3.986814880654638e-10,2.5929619155847827e-18
820,0.012589254117941687,3.553252502856863e-10,2.0596628611123115e-18
820,0.01584893192461114,3.1668396270321e-10,1.6360483645926978e-18
820,0.01995262314968879,2.822448789125708e-10,1.2995594093681877e-18
820,0.025118864315095822,2.515510132010359e-10,1.0322767315598932e-18
820,0.03162277660168379,2.2419507662647202e-10,8.199665539233105e-19
820,0.039810717055349776,1.9981407254142283e-10,6.513225853063092e-19
820,0.05011872336272725,1.7808447984939576e-10,5.173639194166934e-19
820,0.06309573444801943,1.5871796007823943e-10,4.109567688130926e-19
820,0.07943282347242822,1.4145753130630345e-10,3.264345647102287e-19
820,0.1,1.2607415817200114e-10,2.59296191527847e-19
820,0.12589254117941687,1.1236371271870296e-10,2.0596628607266871e-19
820,0.15848931924611143,1.0014426574781857e-10,1.6360483641072241e-19
820,0.19952623149688828,8.9253672738816e-11,1.29955940875701e-19
820,0.25118864315095824,7.954742230400536e-11,1.0322767307904701e-19
820,0.31622776601683794,7.08967186300796e-11,8.199665529546643e-20
820,0.39810717055349776,6.31867724639718e-11,6.513225840868557e-20
820,0.5011872336272725,5.63152779688274e-11,5.1736391788149214e-20
820,0.6309573444801942,5.019105524366918e-11,4.109567668803878e-20
820,0.7943282347242822,4.473284050056002e-11,3.2643456227709704e-20
820,1.,3.986820785517306e-11,2.5929618846471387e-20
840,1.e-6,4.03541108499749e-8,2.721353727484124e-14
840,1.2589254117941661e-6,3.59656391525933e-8,2.16164810241281e-14
840,1.584893192461114e-6,3.205440963532853e-8,1.7170581212846578e-14
840,1.9952623149688787e-6,2.8568522658809937e-8,1.3639077463990347e-14
840,2.5118864315095823e-6,2.5461722620759505e-8,1.0833904325239168e-14
840,3.162277660168379e-6,2.269278417225313e-8,8.605676097838996e-15
840,3.981071705534969e-6,2.022496518238722e-8,6.835731503405396e-15
840,5.011872336272725e-6,1.802551919252494e-8,5.42981453814916e-15
840,6.30957344480193e-6,1.60652608906857e-8,4.313054996968269e-15
840,7.943282347242822e-6,1.431817884018699e-8,3.4259813620105405e-15
840,0.00001,1.2761090323683405e-8,2.7213537274841246e-15
840,0.000012589254117941661,1.1373333722592303e-8,2.1616481024128102e-15
840,0.00001584893192461114,1.0136494349968549e-8,1.7170581212846579e-15
840,0.000019952623149688786,9.034160098796887e-9,1.363907746399035e-15
840,0.000025118864315095822,8.051703663303172e-9,1.0833904325239164e-15
840,0.000031622776601683795,7.1760884434938755e-9,8.605676097838992e-16
840,0.000039810717055349695,6.395695557394654e-9,6.835731503405396e-16
840,0.00005011872336272725,5.700169665545818e-9,5.429814538149161e-16
840,0.00006309573444801929,5.080281561939242e-9,4.3130549969682673e-16
840,0.00007943282347242822,4.527805708061931e-9,3.4259813620105387e-16
840,0.0001,4.0354110849975466e-9,2.721353727484123e-16
840,0.00012589254117941674,3.596563915259409e-9,2.1616481024128074e-16
840,0.00015848931924611142,3.2054409635329668e-9,1.7170581212846576e-16
840,0.0001995262314968881,2.8568522658811527e-9,1.3639077463990328e-16
840,0.0002511886431509582,2.5461722620761773e-9,1.0833904325239161e-16
840,0.00031622776601683794,2.269278417225633e-9,8.605676097838983e-17
840,0.00039810717055349735,2.0224965182391734e-9,6.835731503405378e-17
840,0.0005011872336272725,1.802551919253133e-9,5.429814538149146e-17
840,0.0006309573444801936,1.6065260890694714e-9,4.3130549969682433e-17
840,0.0007943282347242822,1.431817884019974e-9,3.4259813620105156e-17
840,0.001,1.2761090323701418e-9,2.7213537274840945e-17
840,0.0012589254117941675,1.137333372261774e-9,2.1616481024127687e-17
840,0.001584893192461114,1.013649435000449e-9,1.71705812128461e-17
840,0.0019952623149688807,9.034160098847648e-10,1.3639077463989726e-17
840,0.002511886431509582,8.051703663374885e-10,1.0833904325238412e-17
840,0.0031622776601683794,7.176088443595168e-10,8.605676097838036e-18
840,0.003981071705534973,6.395695557537732e-10,6.835731503404188e-18
840,0.005011872336272725,5.700169665747926e-10,5.429814538147649e-18
840,0.006309573444801936,5.080281562224722e-10,4.3130549969663555e-18
840,0.00794328234724282,4.5278057084651877e-10,3.4259813620081405e-18
840,0.01,4.0354110855671616e-10,2.7213537274811025e-18
840,0.012589254117941687,3.5965639160640096e-10,2.161648102409001e-18
840,0.01584893192461114,3.205440964669497e-10,1.7170581212798684e-18
840,0.01995262314968879,2.856852267486546e-10,1.3639077463930051e-18
840,0.025118864315095822,2.546172264343854e-10,1.0833904325163266e-18
840,0.03162277660168379,2.2692784204288117e-10,8.605676097743439e-19
840,0.039810717055349776,2.022496522763782e-10,6.835731503285085e-19
840,0.05011872336272725,1.8025519256443142e-10,5.429814537997715e-19
840,0.06309573444801943,1.6065260980972538e-10,4.3130549967775974e-19
840,0.07943282347242822,1.4318178967720567e-10,3.4259813617705134e-19
840,0.1,1.2761090503829374e-10,2.721353727181949e-19
840,0.12589254117941687,1.1373333977055238e-10,2.1616481020323895e-19
840,0.15848931924611143,1.0136494709407019e-10,1.717058120805742e-19
840,0.19952623149688828,9.034160606517222e-11,1.3639077457961133e-19
840,0.25118864315095824,8.051704380477247e-11,1.083390431764887e-19
840,0.31622776601683794,7.176089456529234e-11,8.605676088283376e-20
840,0.39810717055349776,6.395696988345244e-11,6.835731491375571e-20
840,0.5011872336272725,5.700171686817525e-11,5.429814523004525e-20
840,0.6309573444801942,5.0802844170620014e-11,4.313054977902287e-20
840,0.7943282347242822,4.527809741031357e-11,3.4259813380078966e-20
840,1.,4.035416781721245e-11,2.7213536972665707e-20
860,1.e-6,4.08343753709716e-8,2.8528597999242245e-14
860,1.2589254117941661e-6,3.639367535748397e-8,2.266107088789678e-14
860,1.584893192461114e-6,3.243589730449254e-8,1.8000328435344828e-14
860,1.9952623149688787e-6,2.8908523901838816e-8,1.4298169110504757e-14
860,2.5118864315095823e-6,2.5764749047575633e-8,1.135743942933648e-14
860,3.162277660168379e-6,2.2962856759432322e-8,9.021534812892805e-15
860,3.981071705534969e-6,2.0465667629074885e-8,7.166059822428799e-15
860,5.011872336272725e-6,1.8240045473946408e-8,5.69220364867846e-15
860,6.30957344480193e-6,1.6256457640256922e-8,4.5214780759458795e-15
860,7.943282347242822e-6,1.4488583122610467e-8,3.591537698410625e-15
860,0.00001,1.2912963300255337e-8,2.8528597999242236e-15
860,0.000012589254117941661,1.1508690655439203e-8,2.2661070887896777e-15
860,0.00001584893192461114,1.0257131343351253e-8,1.8000328435344823e-15
860,0.000019952623149688786,9.141677932322857e-9,1.4298169110504756e-15
860,0.000025118864315095822,8.147529033299302e-9,1.135743942933648e-15
860,0.000031622776601683795,7.261492894399938e-9,9.021534812892804e-16
860,0.000039810717055349695,6.4718123543854805e-9,7.166059822428798e-16
860,0.00005011872336272725,5.768008832271627e-9,5.692203648678457e-16
860,0.00006309573444801929,5.140743282925831e-9,4.52147807594588e-16
860,0.00007943282347242822,4.581692273612409e-9,3.5915376984106256e-16
860,0.0001,4.083437537097215e-9,2.852859799924223e-16
860,0.00012589254117941674,3.639367535748472e-9,2.266107088789675e-16
860,0.00015848931924611142,3.2435897304493636e-9,1.8000328435344824e-16
860,0.0001995262314968881,2.8908523901840348e-9,1.4298169110504733e-16
860,0.0002511886431509582,2.5764749047577822e-9,1.1357439429336472e-16
860,0.00031622776601683794,2.2962856759435414e-9,9.021534812892796e-17
860,0.00039810717055349735,2.046566762907924e-9,7.166059822428779e-17
860,0.0005011872336272725,1.8240045473952578e-9,5.692203648678444e-17
860,0.0006309573444801936,1.6256457640265628e-9,4.5214780759458544e-17
860,0.0007943282347242822,1.448858312262278e-9,3.591537698410603e-17
860,0.001,1.2912963300272728e-9,2.8528597999241943e-17
860,0.0012589254117941675,1.150869065546376e-9,2.2661070887896373e-17
860,0.001584893192461114,1.0257131343385952e-9,1.8000328435344357e-17
860,0.0019952623149688807,9.141677932371867e-10,1.4298169110504158e-17
860,0.002511886431509582,8.147529033368537e-10,1.1357439429335739e-17
860,0.0031622776601683794,7.261492894497735e-10,9.02153481289187e-18
860,0.003981071705534973,6.471812354523618e-10,7.166059822427617e-18
860,0.005011872336272725,5.768008832466756e-10,5.692203648676982e-18
860,0.006309573444801936,5.140743283201454e-10,4.521478075944011e-18
860,0.00794328234724282,4.5816922740017414e-10,3.591537698408281e-18
860,0.01,4.0834375376471607e-10,2.852859799921271e-18
860,0.012589254117941687,3.63936753652529e-10,2.2661070887859554e-18
860,0.01584893192461114,3.2435897315466504e-10,1.800032843529803e-18
860,0.01995262314968879,2.890852391733996e-10,1.4298169110445847e-18
860,0.025118864315095822,2.576474906947157e-10,1.135743942926231e-18
860,0.03162277660168379,2.2962856790361158e-10,9.021534812799431e-19
860,0.039810717055349776,2.0465667672763006e-10,7.166059822311235e-19
860,0.05011872336272725,1.8240045535657548e-10,5.692203648530472e-19
860,0.06309573444801943,1.6256457727426208e-10,4.521478075759563e-19
860,0.07943282347242822,1.448858324574038e-10,3.5915376981760803e-19
860,0.1,1.291296347418096e-10,2.8528597996289486e-19
860,0.12589254117941687,1.1508690901115668e-10,2.266107088417944e-19
860,0.15848931924611143,1.0257131690378508e-10,1.8000328430665041e-19
860,0.19952623149688828,9.14167842251188e-11,1.4298169104613225e-19
860,0.25118864315095824,8.147529725709738e-11,1.1357439421919511e-19
860,0.31622776601683794,7.261493872455723e-11,9.021534803555394e-20
860,0.39810717055349776,6.471813735926098e-11,7.166059810673678e-20
860,0.5011872336272725,5.768010783749873e-11,5.692203633879657e-20
860,0.6309573444801942,5.1407460394626603e-11,4.521478057315278e-20
860,0.7943282347242822,4.581696167325402e-11,3.591537674956093e-20
860,1.,4.083443037115741e-11,2.852859770396703e-20
880,1.e-6,4.1309139146596936e-8,2.9874806853003535e-14
880,1.2589254117941661e-6,3.681680901790197e-8,2.3730402590275188e-14
880,1.584893192461114e-6,3.2813015576296043e-8,1.8849728798829774e-14
880,1.9952623149688787e-6,2.924463091537107e-8,1.497287180180592e-14
880,2.5118864315095823e-6,2.6064304738699586e-8,1.1893374827081453e-14
880,3.162277660168379e-6,2.3229836050169845e-8,9.447243431309827e-15
880,3.981071705534969e-6,2.0703613172406982e-8,7.504212197802904e-15
880,5.011872336272725e-6,1.8452114662665885e-8,5.9608076280771945e-15
880,6.30957344480193e-6,1.644546450365242e-8,4.7348378007415946e-15
880,7.943282347242822e-6,1.4657035666925423e-8,3.761015351968865e-15
880,0.00001,1.3063096788407056e-8,2.987480685300353e-15
880,0.000012589254117941661,1.1642497267599713e-8,2.373040259027518e-15
880,0.00001584893192461114,1.037638661196781e-8,1.8849728798829786e-15
880,0.000019952623149688786,9.247964302354755e-9,1.497287180180593e-15
880,0.000025118864315095822,8.242256860301059e-9,1.1893374827081457e-15
880,0.000031622776601683795,7.345919159082627e-9,9.447243431309827e-16
880,0.000039810717055349695,6.547057341987053e-9,7.504212197802907e-16
880,0.00005011872336272725,5.835070998061391e-9,5.960807628077194e-16
880,0.00006309573444801929,5.2005125010992385e-9,4.734837800741596e-16
880,0.00007943282347242822,4.634961645380978e-9,3.761015351968865e-16
880,0.0001,4.130913914659746e-9,2.9874806853003523e-16
880,0.00012589254117941674,3.68168090179027e-9,2.3730402590275156e-16
880,0.00015848931924611142,3.281301557629711e-9,1.8849728798829773e-16
880,0.0001995262314968881,2.924463091537255e-9,1.4972871801805904e-16
880,0.0002511886431509582,2.6064304738701703e-9,1.1893374827081449e-16
880,0.00031622776601683794,2.322983605017283e-9,9.447243431309816e-17
880,0.00039810717055349735,2.0703613172411194e-9,7.504212197802885e-17
880,0.0005011872336272725,1.845211466267185e-9,5.960807628077181e-17
880,0.0006309573444801936,1.6445464503660834e-9,4.734837800741572e-17
880,0.0007943282347242822,1.465703566693732e-9,3.761015351968843e-17
880,0.001,1.3063096788423862e-9,2.987480685300325e-17
880,0.0012589254117941675,1.1642497267623444e-9,2.3730402590274796e-17
880,0.001584893192461114,1.0376386612001336e-9,1.8849728798829322e-17
880,0.0019952623149688807,9.247964302402108e-10,1.4972871801805332e-17
880,0.002511886431509582,8.242256860367958e-10,1.1893374827080731e-17
880,0.0031622776601683794,7.345919159177121e-10,9.447243431308913e-18
880,0.003981071705534973,6.547057342120528e-10,7.504212197801748e-18
880,0.005011872336272725,5.835070998249934e-10,5.960807628075749e-18
880,0.006309573444801936,5.200512501365559e-10,4.734837800739769e-18
880,0.00794328234724282,4.63496164575717e-10,3.761015351966573e-18
880,0.01,4.130913915191132e-10,2.9874806852974666e-18
880,0.012589254117941687,3.68168090254087e-10,2.3730402590238797e-18
880,0.01584893192461114,3.281301558689964e-10,1.8849728798784032e-18
880,0.01995262314968879,2.9244630930349036e-10,1.4972871801748323e-18
880,0.025118864315095822,2.606430475985652e-10,1.1893374827008938e-18
880,0.03162277660168379,2.322983608005482e-10,9.447243431218542e-19
880,0.039810717055349776,2.0703613214620607e-10,7.504212197687964e-19
880,0.05011872336272725,1.845211472229424e-10,5.960807627932513e-19
880,0.06309573444801943,1.6445464587879691e-10,4.734837800559438e-19
880,0.07943282347242822,1.465703578589963e-10,3.7610153517395557e-19
880,0.1,1.3063096956462591e-10,2.98748068501167e-19
880,0.12589254117941687,1.1642497504984454e-10,2.3730402586640815e-19
880,0.15848931924611143,1.0376386947282688e-10,1.8849728794254452e-19
880,0.19952623149688828,9.247964775999607e-11,1.4972871796045893e-19
880,0.25118864315095824,8.242257529342233e-11,1.189337481983005e-19
880,0.31622776601683794,7.345920104128448e-11,9.447243422180847e-20
880,0.39810717055349776,6.547058676899851e-11,7.50421218631018e-20
880,0.5011872336272725,5.835072883676071e-11,5.960807613608732e-20
880,0.6309573444801942,5.2005151646012654e-11,4.734837782526861e-20
880,0.7943282347242822,4.634965407678727e-11,3.761015329037881e-20
880,1.,4.1309192290490945e-11,2.9874806564319415e-20
900,1.e-6,4.17782168966579e-8,3.1251614220314007e-14
900,1.2589254117941661e-6,3.723487500270147e-8,2.48240395559063e-14
900,1.584893192461114e-6,3.318561727745042e-8,1.9718435519168762e-14
900,1.9952623149688787e-6,2.957671253107513e-8,1.566291007746591e-14
900,2.5118864315095823e-6,2.63602727902328e-8,1.2441491712478639e-14
900,3.162277660168379e-6,2.349361785375644e-8,9.882628149309944e-15
900,3.981071705534969e-6,2.093870895231615e-8,7.850050572277869e-15
900,5.011872336272725e-6,1.8661643997061214e-8,6.235516813573808e-15
900,6.30957344480193e-6,1.6632207719498792e-8,4.953047063119662e-15
900,7.943282347242822e-6,1.4823470733238614e-8,3.934345130154123e-15
900,0.00001,1.3211432197397042e-8,3.1251614220314003e-15
900,0.000012589254117941661,1.177470134002049e-8,2.4824039555906296e-15
900,0.00001584893192461114,1.0494213615537928e-8,1.9718435519168762e-15
900,0.000019952623149688786,9.352977729824108e-9,1.5662910077465907e-15
900,0.000025118864315095822,8.335850176049766e-9,1.2441491712478644e-15
900,0.000031622776601683795,7.429334289546706e-9,9.88262814930994e-16
900,0.000039810717055349695,6.621401155267714e-9,7.850050572277869e-16
900,0.00005011872336272725,5.90132999139222e-9,6.235516813573808e-16
900,0.00006309573444801929,5.259565891065136e-9,4.953047063119664e-16
900,0.00007943282347242822,4.6875930345880615e-9,3.9343451301541227e-16
900,0.0001,4.177821689665841e-9,3.1251614220313996e-16
900,0.00012589254117941674,3.7234875002702184e-9,2.4824039555906276e-16
900,0.00015848931924611142,3.3185617277451443e-9,1.9718435519168761e-16
900,0.0001995262314968881,2.9576712531076565e-9,1.5662910077465888e-16
900,0.0002511886431509582,2.6360272790234847e-9,1.2441491712478628e-16
900,0.00031622776601683794,2.3493617853759327e-9,9.882628149309933e-17
900,0.00039810717055349735,2.093870895232022e-9,7.850050572277848e-17
900,0.0005011872336272725,1.8661643997066977e-9,6.235516813573792e-17
900,0.0006309573444801936,1.6632207719506928e-9,4.953047063119638e-17
900,0.0007943282347242822,1.4823470733250116e-9,3.9343451301541e-17
900,0.001,1.3211432197413292e-9,3.125161422031373e-17
900,0.0012589254117941675,1.1774701340043437e-9,2.4824039555905923e-17
900,0.001584893192461114,1.049421361557035e-9,1.9718435519168326e-17
900,0.0019952623149688807,9.352977729869902e-10,1.5662910077465332e-17
900,0.002511886431509582,8.335850176114453e-10,1.2441491712477931e-17
900,0.0031622776601683794,7.429334289638082e-10,9.88262814930905e-18
900,0.003981071705534973,6.621401155396781e-10,7.850050572276733e-18
900,0.005011872336272725,5.901329991574538e-10,6.235516813572393e-18
900,0.006309573444801936,5.259565891322664e-10,4.953047063117876e-18
900,0.00794328234724282,4.687593034951835e-10,3.9343451301518815e-18
900,0.01,4.1778216901796836e-10,3.125161422028577e-18
900,0.012589254117941687,3.7234875009960364e-10,2.4824039555870697e-18
900,0.01584893192461114,3.3185617287703925e-10,1.9718435519124006e-18
900,0.01995262314968879,2.95767125455586e-10,1.5662910077409567e-18
900,0.025118864315095822,2.636027281069125e-10,1.244149171240771e-18
900,0.03162277660168379,2.3493617882654763e-10,9.882628149220644e-19
900,0.039810717055349776,2.09387089931361e-10,7.850050572165434e-19
900,0.05011872336272725,1.8661644054720956e-10,6.235516813432283e-19
900,0.06309573444801943,1.6632207800945325e-10,4.953047062941484e-19
900,0.07943282347242822,1.4823470848284925e-10,3.9343451299298224e-19
900,0.1,1.3211432359904277e-10,3.1251614217490235e-19
900,0.12589254117941687,1.1774701569568048e-10,2.4824039552351317e-19
900,0.15848931924611143,1.049421393978249e-10,1.9718435514693365e-19
900,0.19952623149688828,9.35297818783173e-11,1.5662910071831696e-19
900,0.25118864315095824,8.335850823002754e-11,1.2441491705385616e-19
900,0.31622776601683794,7.429335203392138e-11,9.882628140380364e-20
900,0.39810717055349776,6.62140244610878e-11,7.850050561036173e-20
900,0.5011872336272725,5.901331814753908e-11,6.23551679942137e-20
900,0.6309573444801942,5.259568466632438e-11,4.953047045302789e-20
900,0.7943282347242822,4.6875966726746244e-11,3.934345107724014e-20
900,1.,4.177826828602035e-11,3.1251613937935546e-20
920,1.e-6,4.224181302813872e-8,3.265901422237352e-14
920,1.2589254117941661e-6,3.7648055489798914e-8,2.5941977115093173e-14
920,1.584893192461114e-6,3.355386477419457e-8,2.060644488708965e-14
920,1.9952623149688787e-6,2.990491345801376e-8,1.6368280991105127e-14
920,2.5118864315095823e-6,2.6652782174263225e-8,1.3001787745135538e-14
920,3.162277660168379e-6,2.375431711668648e-8,1.0327687107853316e-14
920,3.981071705534969e-6,2.1171057414973322e-8,8.203573469165852e-15
920,5.011872336272725e-6,1.8868724782378346e-8,6.516330032193449e-15
920,6.30957344480193e-6,1.6816768663682164e-8,5.1761049313530484e-15
