,mA0,mHc,mH0,deltaM,dHc,rmax,ana,topo,bestTx,pions
11573,569.407,539.5944,539.5203,0.07409999999993033,609.7912766477014,1.049497,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11574,381.8382,320.8365,320.6944,0.14210000000002765,1.0143461602610564,0.1516953,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11575,721.0706,547.9496,547.8478,0.10180000000002565,123.99397752010027,0.8804967,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11576,358.1358,278.6902,278.5995,0.09070000000002665,221.55507366152756,9.50299,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11577,129.772,129.1357,128.9158,0.21990000000002397,0.06620179789058371,3.200484,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11578,839.7424,696.4552,696.3845,0.070699999999988,765.8978548304649,0.3533566,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11579,169.7734,127.2763,127.1366,0.13970000000000482,4.316098601329892,4.885291,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11580,335.7659,299.3082,299.1694,0.13880000000000337,25.60304976946363,4.020984,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11581,359.9581,326.9232,326.8395,0.08370000000002165,328.85648650523336,7.073977,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11582,312.1843,289.1639,289.0258,0.13810000000000855,26.291420680354083,4.61895,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11583,311.9536,246.3036,246.2493,0.054299999999983584,2897.116629483336,15.77634,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11584,635.5388,503.6145,503.5006,0.113900000000001,71.01184956759163,0.9973295,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11585,374.9386,301.2235,301.0807,0.14280000000002246,0.891496528435277,0.2011767,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11586,472.6504,422.3791,422.1992,0.17989999999997508,0.14793965846379917,0.1194021,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11587,377.4794,318.7425,318.5989,0.14359999999999218,0.7818621401526767,0.1845937,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11588,643.4487,582.6004,582.48,0.12040000000001783,53.33818695334503,0.5745966,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11589,533.0037,404.8895,404.7946,0.09489999999999554,176.3852338955598,3.004222,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11590,134.491,103.7688,103.6274,0.1414000000000044,1.2290425495753672,1.675135,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11591,327.8382,257.5612,257.4187,0.14249999999998408,0.9357607233649247,0.3004001,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11592,260.1365,230.9055,230.801,0.10450000000000159,109.00369610500233,16.44353,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11593,750.9983,664.4811,664.3552,0.12590000000000146,42.68350179865943,0.2627312,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11594,321.0071,290.7412,290.6016,0.13959999999997308,20.90926348096582,3.67016,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,True
11595,468.8355,448.0639,447.9239,0.13999999999998636,2.3827489128635557,0.06782371,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11596,784.8223,602.9871,602.7985,0.18860000000006494,0.12048002873080516,0.01237703,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
11597,475.2098,426.646,426.5066,0.13940000000002328,6.433507520266568,0.664453,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11598,525.2003,500.5776,500.4662,0.11140000000000327,79.18105909288447,1.072289,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11599,161.1869,126.267,126.1848,0.08220000000000027,360.58117378299096,31.16022,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11600,232.6269,180.1424,180.0025,0.13990000000001146,2.6347441878012052,1.046092,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11601,210.7679,175.2649,174.9691,0.29580000000001405,0.023835766981677022,0.401589,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11602,249.5058,205.0051,204.8663,0.13880000000000337,25.651123407521247,13.88052,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11603,505.1007,435.4038,435.2978,0.10599999999999454,101.74529250783495,2.082643,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11604,564.0227,537.531,537.3874,0.14359999999999218,0.7896290178291738,0.02963039,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11605,342.4358,290.1194,289.7467,0.3727000000000089,0.011330182303905723,0.006866457,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11606,128.5537,127.3891,127.2184,0.17069999999999652,0.1899543084149504,3.692456,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11607,420.6424,409.0932,408.9562,0.13700000000000045,27.439720892779587,2.389184,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11608,157.6302,147.3451,147.2055,0.1396000000000015,7.113383032991656,7.061022,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11609,540.1322,431.8101,431.6383,0.17179999999996198,0.18390735435537536,0.1130177,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11610,363.2072,281.1702,281.0306,0.13960000000002992,17.54441115877188,3.599318,ATLAS-SUSY-2016-32,"['THSCPM1b', 'THSCPM3']",THSCPM1b,True
11611,430.5143,343.7762,343.5294,0.24680000000000746,0.043861281383460404,0.09963856,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11612,744.7561,680.7324,680.6782,0.05420000000003711,2892.0827863591953,0.4020721,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11613,569.9919,478.1021,477.9625,0.13960000000002992,8.960874994293963,0.5090466,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM2b,True
11614,276.0644,204.0384,203.8989,0.13949999999999818,6.420278120138997,4.350288,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11615,185.1476,157.8622,157.74,0.12219999999999231,49.56804444859765,14.5991,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11616,139.6124,109.1962,109.0563,0.13990000000001146,3.304526612027586,4.87552,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11617,289.1906,243.8181,243.6485,0.16959999999997422,0.19661146573816213,0.7449273,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11618,486.7931,381.3186,380.9985,0.3201000000000249,0.018426095266054154,0.009065999,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11619,512.2628,394.4566,394.1911,0.26549999999997453,0.034109082511479115,0.03752709,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11620,223.4459,170.4948,170.3521,0.14269999999999072,0.8992609701187266,0.8481839,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11621,543.8385,483.3923,483.2653,0.1269999999999527,40.734209697390824,1.099231,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11622,284.6276,244.1629,244.0088,0.15409999999999968,0.34944564773148473,0.6320334,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11623,522.6761,473.3381,473.2207,0.11739999999997508,60.66641390113808,1.361655,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11624,406.7712,314.2718,314.1305,0.1413000000000011,1.2596828366736825,0.1352724,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11625,689.7218,518.9257,518.7585,0.1671999999999798,0.21117890731843467,0.05508763,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11626,160.4969,144.1265,143.9617,0.1647999999999854,0.22882197656899572,2.682616,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11627,325.7657,290.8718,290.7313,0.14050000000003138,1.7583464401101399,0.1296543,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11628,775.8035,608.1961,608.0369,0.1592000000000553,0.28045292375612274,0.01361731,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
11629,365.8799,309.4375,309.3209,0.11660000000000537,62.90495109922374,6.281148,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11630,543.6425,522.6177,522.4827,0.1349999999999909,29.512723269974998,0.6914688,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11631,745.7732,688.8033,688.6586,0.14470000000005712,0.6795142509083507,0.005590096,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
11632,376.7261,339.11,338.9706,0.13940000000002328,25.005264784317465,2.55237,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11633,229.1456,174.2336,174.0938,0.13980000000000814,3.9729188160052,1.473448,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11634,329.972,247.0256,246.8782,0.14740000000000464,0.5304343881147322,0.4913798,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11635,198.9204,176.1079,175.9678,0.14009999999998968,2.3435483440049327,0.8545277,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11636,472.0935,463.9496,463.8095,0.14009999999996126,2.288999360195552,0.05018771,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11637,402.575,300.0803,299.9407,0.13960000000002992,12.947117711997858,2.045631,ATLAS-SUSY-2016-32,"['THSCPM1b', 'THSCPM3']",THSCPM1b,True
11638,268.6915,242.2418,242.1018,0.14000000000001478,2.7826614891833863,0.4948901,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11639,436.4978,322.6765,322.5368,0.13969999999994798,5.651199809823731,0.6858808,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,True
11640,245.2797,190.5331,190.1404,0.3926999999999907,0.009623184387008047,0.02694113,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11641,710.4115,543.6752,543.5607,0.11450000000002092,69.0030972022614,0.7628307,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11642,530.9377,496.8905,496.835,0.055499999999995,2576.8866679830344,1.455795,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11643,557.8205,431.2645,431.1248,0.13970000000000482,22.072684220808057,1.541063,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,True
11644,423.2904,404.8805,404.7407,0.13979999999997972,3.3863436502275426,0.2844205,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11645,225.799,187.9064,187.7668,0.1396000000000015,6.3933251573145,5.113054,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11646,481.9118,404.0907,403.9511,0.13960000000002992,14.085322511044566,1.661914,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11647,709.5528,604.3952,604.2028,0.19240000000002055,0.11094652980700515,0.01160354,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
11648,257.9786,246.13,245.9902,0.13980000000000814,4.681917575647424,1.556654,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11649,424.4932,383.9358,383.7814,0.1543999999999528,0.3450570550653108,0.155221,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11650,199.1169,168.8127,168.3884,0.42430000000001655,0.007553866920535315,0.01770553,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11651,356.3927,299.7057,299.5661,0.13959999999997308,8.95864149232454,1.627926,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11652,225.6749,188.5088,188.145,0.3637999999999977,0.01224337387225092,0.05901306,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11653,452.0658,380.197,380.0521,0.1449000000000069,0.6675683664092902,0.1166468,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11654,367.9897,296.6714,296.5002,0.1711999999999989,0.18719768583129917,0.4193884,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11655,150.1077,125.0145,124.8443,0.17019999999999413,0.19260796759298843,3.827246,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11656,167.9051,148.8794,148.5126,0.366800000000012,0.011932315922498124,0.1373623,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11657,288.1879,279.907,279.7448,0.16219999999998436,0.25046802754948566,0.4782324,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11658,429.2742,357.9319,357.7558,0.17609999999996262,0.1630825778171179,0.2221292,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11659,164.5326,148.2542,148.1149,0.13929999999999154,24.999609892134337,15.50389,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11660,160.6893,150.4224,150.2824,0.14000000000001478,2.8054574941917707,1.195154,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11661,629.11,508.7798,508.6812,0.0986000000000331,145.88332924662004,1.141094,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11662,473.3831,371.5499,371.3591,0.19079999999996744,0.11476807781644287,0.1781888,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11663,523.5171,396.6023,396.4582,0.1441000000000372,0.7320175984493306,0.09527627,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11664,200.1711,162.6977,162.5315,0.16620000000000346,0.21783942584600657,2.074888,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11665,623.1342,518.636,518.538,0.09799999999995634,150.71080464192286,1.065994,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11666,195.1903,145.6338,145.4547,0.17910000000000537,0.15104640306894798,2.858004,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11667,198.8121,147.8649,147.5059,0.35900000000000887,0.012773923560763782,0.1735937,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11668,414.2802,358.8006,358.7397,0.060899999999946886,1627.2537708194516,5.4462,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11669,208.0263,155.1153,155.0041,0.11119999999999663,79.96723711936481,15.46018,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11670,250.5817,224.2935,224.1534,0.14009999999998968,2.336193647556942,0.4306673,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11671,228.9046,199.0586,198.9196,0.13900000000001,25.302659305222374,15.07483,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11672,868.4895,696.8367,696.7102,0.12649999999996453,41.48485905557765,0.2040704,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11673,467.4696,404.3552,404.2153,0.13990000000001146,2.966066627057662,0.1835888,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11674,513.98,414.9608,414.817,0.14379999999999882,0.7555596580343458,0.07970468,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11675,207.9201,173.8595,173.5234,0.33609999999998763,0.015761838017838398,0.1644165,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11676,319.3029,301.0593,300.9197,0.13960000000002992,6.390037382163451,1.191307,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11677,295.8971,264.4323,264.2697,0.16259999999999764,0.2470756013731918,0.5656721,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11678,691.4993,523.9993,523.8374,0.16189999999994598,0.2524128225037023,0.05238035,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11679,568.5377,477.8614,477.7215,0.13990000000001146,3.0090524050671132,0.07933649,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM1b,True
11680,135.7808,114.5389,114.2534,0.285499999999999,0.02686007747466257,1.884283,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11681,346.5251,345.0954,344.9558,0.13959999999997308,6.762965956311552,0.6845196,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b']",THSCPM2b,True
11682,359.889,331.7145,331.5583,0.15620000000001255,0.31736968534041704,0.261224,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11683,131.2029,113.4368,113.3267,0.11010000000000275,84.35637512188114,39.65083,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11684,535.4008,482.3916,482.2593,0.13229999999998654,32.893882689217,1.060389,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11685,222.4106,163.3255,163.1835,0.1419999999999959,1.0566529965417861,0.8495789,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11686,372.4238,330.2289,330.0888,0.1401000000000181,2.173811789780198,0.07504508,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11687,487.5602,464.9905,464.8508,0.13970000000000482,3.938824234801943,0.1951278,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11688,632.3984,563.1202,563.038,0.08219999999994343,361.3511720190231,0.971754,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11689,525.2229,516.7726,516.6621,0.11050000000000182,82.58368646846978,0.9477817,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11690,262.646,229.7924,229.6154,0.1769999999999925,0.15941524715772806,0.8942532,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11691,394.7616,306.8995,306.7526,0.14690000000001646,0.5520179440667624,0.2601321,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11692,296.5026,239.455,239.3153,0.13970000000000482,4.758455526632013,1.656016,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11693,189.1439,170.677,170.5379,0.1390999999999849,25.245041160095354,16.38145,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11694,132.9305,107.3276,107.188,0.1396000000000015,7.790315565344826,17.94839,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11695,722.3963,601.315,601.1751,0.13990000000001146,3.0343226213623584,0.02260212,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM2b,True
11696,596.338,566.7799,566.635,0.1449000000000069,0.6679204204576727,0.02660874,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11697,429.8263,352.8948,352.7545,0.1402999999999679,1.9931158874682622,0.09338286,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11698,344.7821,270.1958,270.0559,0.13990000000001146,3.1276736157183653,0.4300748,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11699,470.5509,459.9412,459.8344,0.10679999999996426,97.41551001592133,1.717663,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11700,138.7062,135.0786,134.9854,0.09319999999999595,193.10747349427302,22.99008,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b']",THSCPM2b,False
11701,877.1296,666.5795,666.4666,0.11290000000008149,74.14660568888421,0.3280042,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11702,216.2548,171.9518,171.8123,0.13949999999999818,6.425979759606318,3.467984,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11703,149.7014,127.3081,127.0371,0.2710000000000008,0.031903684585087855,1.760813,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11704,517.9519,429.9322,429.7922,0.1400000000000432,2.667507819151165,0.101403,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM4']",THSCPM1b,True
11705,336.162,248.2917,248.152,0.13970000000000482,6.786068366281813,2.319027,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM1b,True
11706,365.6546,277.4688,277.2102,0.2586000000000013,0.037362691509487726,0.1826022,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11707,397.5775,356.0486,355.909,0.13960000000002992,6.392455265589117,1.515258,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11708,359.7088,323.3101,323.17,0.14009999999996126,2.348725671082176,0.1078437,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11709,586.5606,436.3483,436.2074,0.1408999999999878,1.4371058230887048,0.0417909,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11710,166.9874,134.414,134.1861,0.2278999999999769,0.05820016058614445,2.653622,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11711,460.7851,350.3839,350.1789,0.20499999999998408,0.08610624497599303,0.1883621,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11712,373.5668,336.3523,336.1775,0.17480000000000473,0.16924091272527042,0.275,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11713,660.1839,591.3938,591.25,0.14380000000005566,0.7592897917283782,0.02072745,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11714,406.2924,315.9661,315.8262,0.13990000000001146,3.2198506586710267,0.2490149,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM1b,True
11715,560.1695,432.759,432.6801,0.07890000000003283,441.7504673438923,2.488075,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11716,254.3597,192.0715,191.8925,0.17899999999997362,0.1513284695055988,1.480229,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11717,345.3364,312.0683,311.9267,0.14160000000003947,1.152497702319382,0.1493951,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11718,848.9983,677.9055,677.7581,0.1473999999999478,0.5260365085650076,0.006832214,ATLAS-SUSY-2016-06,['TDTM2S'],TDTM2S,True
11719,453.3358,351.332,351.1925,0.13949999999999818,6.41436973061216,1.503947,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,False
11720,801.5964,646.2791,646.2113,0.06779999999992015,949.7025172824883,0.5226021,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11721,481.4038,368.4178,368.1654,0.25240000000002283,0.04055541711441211,0.06817927,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11722,191.8739,154.0104,153.6882,0.32220000000000937,0.018066913437937485,0.3472208,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11723,428.9251,380.5988,380.4594,0.13939999999996644,6.438686397957616,1.151989,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11724,493.3426,436.22,436.0802,0.13980000000003656,3.576143910594316,0.2146982,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11725,725.306,560.1407,560.0079,0.1328000000000884,32.31556491335525,0.4963883,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11726,618.2046,559.8801,559.7255,0.15459999999995944,0.34287166209894593,0.03735952,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11727,263.4582,209.8298,209.4007,0.42910000000000537,0.0072835395597543,0.005363074,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11728,563.1729,424.1083,423.9686,0.13970000000000482,5.640788034588539,0.5354789,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM3', 'THSCPM4']",THSCPM2b,True
11729,195.0725,193.5643,193.4252,0.13910000000001332,25.31061418429509,16.1924,ATLAS-SUSY-2016-32,['THSCPM1b'],THSCPM1b,False
11730,338.9604,263.2949,263.1527,0.14220000000000255,0.9947666046868974,0.2717594,ATLAS-SUSY-2016-06,"['TDTM1S', 'TDTM2S']",TDTM1S,True
11731,215.067,174.3117,174.1719,0.13980000000000814,3.44922489663341,1.144404,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11732,385.0407,352.5401,352.4331,0.1069999999999709,96.77582737965271,5.532105,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
11733,484.0131,445.7677,445.6281,0.13959999999997308,12.11389739803708,1.007991,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,True
11734,172.6482,143.9678,143.8284,0.13940000000002328,6.4525467322723165,6.405159,CMS-EXO-13-006,"['THSCPM1b', 'THSCPM2b', 'THSCPM9']",THSCPM2b,False
