SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Non-excluded CMS-SUS-17-009 31.873 2.935 TSelSel IDM_mhc_400_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005527 1.258e-06 400.0 0.04068 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05118 THSCPM1b IDM_mhc_640_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 2.102 0.01258 640.0 157.861 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.007473 THSCPM1b IDM_mhc_920_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.00205 0.0006309 920.0 3.809 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.03335 0.1 960.0 554.289 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_380_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 22.49 0.6309 380.0 22603.317 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 3.808 0.2511 600.0 3581.251 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.907 0.2179 TSelSel IDM_mhc_660_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 8.232e-05 3.162e-06 660.0 0.03723 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.02955 0.1995 980.0 1060.897 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 2.443 1.0 640.0 12489.048 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3869 0.0266 TSelSel IDM_mhc_880_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.663e-06 1.258e-05 880.0 0.08326 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.787 THSCPM1b IDM_mhc_460_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 3.221 0.0007943 460.0 19.345 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 9.598 THSCPM1b,THSCPM2b IDM_mhc_320_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.575 6.309e-05 320.0 3.208 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.642e-06 0.0002511 1000.0 1.281 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.909 0.8381 TSelSel IDM_mhc_520_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.836e-05 5.011e-06 520.0 0.09532 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.725 2.973 THSCPM1b,THSCPM2b IDM_mhc_400_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.01809 3.981e-05 400.0 1.289 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.06232 THSCPM1b IDM_mhc_400_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 18.55 0.05011 400.0 1617.434 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08796 THSCPM1b IDM_mhc_420_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 15.318 0.03162 420.0 926.417 1[N1,e-]
Non-excluded CMS-SUS-17-009 8.293 0.7022 TSelSel IDM_mhc_540_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001529 2.511e-06 540.0 0.04424 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_400_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 18.758 0.1995 400.0 6448.593 1[N1,e-]
Non-excluded CMS-EXO-13-006 117.128 502.445 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.3478 1.995e-06 100.0 1.147 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5472 0.03469 TSelSel IDM_mhc_840_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.948e-06 7.943e-06 840.0 0.05752 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 5.34 0.1 540.0 1761.847 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.623 0.1519 TSelSel IDM_mhc_700_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002719 1.584e-06 700.0 0.01658 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.8512 THSCPM1b IDM_mhc_240_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 90.106 0.01 240.0 917.799 1[N1,e-]
Non-excluded CMS-EXO-13-006 12.425 5.828 THSCPM1b,THSCPM2b IDM_mhc_340_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.001515 1.995e-05 340.0 0.8969 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2151 THSCPM1b IDM_mhc_700_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2544 0.001258 700.0 13.155 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.09409 THSCPM1b IDM_mhc_780_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.05729 0.001 780.0 8.396 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.567 0.08073 TSelSel IDM_mhc_760_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.313e-07 5.011e-05 760.0 0.4444 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.212 0.1522 TSelSel IDM_mhc_700_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.13e-06 2.511e-05 700.0 0.2627 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 762.683 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 31.975 1e-05 100.0 5.752 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1057 THSCPM1b IDM_mhc_580_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 3.879 0.01 580.0 152.966 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2195 THSCPM1b IDM_mhc_560_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 3.829 0.005011 560.0 82.219 1[N1,e-]
Non-excluded CMS-SUS-17-009 4.428 0.7024 TSelSel IDM_mhc_540_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.897e-06 1.584e-05 540.0 0.2791 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2066 THSCPM1b IDM_mhc_280_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 53.242 0.03162 280.0 2110.448 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.7025 THSCPM1b IDM_mhc_440_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 9.558 0.003162 440.0 84.327 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.8509 THSCPM1b IDM_mhc_540_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 1.386 0.001 540.0 17.618 1[N1,e-]
Non-excluded CMS-EXO-13-006 23.367 100.466 THSCPM1b,THSCPM2b IDM_mhc_160_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.1386 6.309e-06 160.0 1.342 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.036 0.187 TSelSel IDM_mhc_680_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.239e-05 7.943e-06 680.0 0.08809 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03655 THSCPM1b IDM_mhc_700_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.252 0.01258 700.0 131.551 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02443 THSCPM1b IDM_mhc_540_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 5.268 0.05011 540.0 884.874 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03457 THSCPM1b IDM_mhc_560_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 4.898 0.03162 560.0 517.918 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.09332 0.3162 920.0 1915.795 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.663 2.379 THSCPM1b,THSCPM2b IDM_mhc_420_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.002522 3.162e-05 420.0 0.9264 1[N1,e-]
Non-excluded CMS-SUS-17-009 39.866 7.494 TSelSel IDM_mhc_320_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.478e-05 3.981e-06 320.0 0.2023 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.312 0.2546 TSelSel IDM_mhc_640_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.373e-06 1.258e-05 640.0 0.1578 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.07046 THSCPM1b,THSCPM2b IDM_mhc_800_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.008019 0.0005011 800.0 4.01 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.002695 0.001258 1000.0 6.427 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 0.02806 0.01 940.0 57.867 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03391 THSCPM1b IDM_mhc_520_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 5.941 0.03981 520.0 756.042 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 5.404 0.7943 540.0 13994.82 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 9.898 THSCPM1b IDM_mhc_260_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 47.366 0.0006309 260.0 49.086 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.4453 0.05011 840.0 363.401 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.3703 0.03162 860.0 218.766 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 45.848 THSCPM1b IDM_mhc_220_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 25.37 0.0001 220.0 10.962 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.543e-10 1e-05 960.0 0.05542 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.09714 THSCPM1b IDM_mhc_140_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 53.189 0.1995 140.0 56218.508 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_360_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 27.962 1.0 360.0 40025.753 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.648 THSCPM1b IDM_mhc_340_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 28.106 0.002511 340.0 112.758 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2401 0.03036 TSelSel IDM_mhc_860_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.091e-07 6.309e-05 860.0 0.4365 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02221 THSCPM1b IDM_mhc_900_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.153 0.005011 900.0 31.622 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01061 THSCPM1b IDM_mhc_340_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 34.693 0.2511 340.0 11275.826 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.5473 0.1584 820.0 1203.213 1[N1,e-]
Non-excluded CMS-EXO-13-006 13.525 13.245 THSCPM1b,THSCPM2b IDM_mhc_280_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1396 2.511e-05 280.0 1.672 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 11.986 THSCPM1b IDM_mhc_140_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 51.56 0.001584 140.0 446.441 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.106 THSCPM1b IDM_mhc_240_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 89.084 0.003981 240.0 364.744 1[N1,e-]
Non-excluded CMS-EXO-13-006 31.406 9.681 THSCPM1b,THSCPM2b IDM_mhc_300_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.678e-05 7.943e-06 300.0 0.461 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.02634 0.5011 1000.0 2562.687 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05209 THSCPM1b IDM_mhc_280_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 53.392 0.1258 280.0 8396.892 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 3.544 THSCPM1b IDM_mhc_260_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 60.152 0.001995 260.0 155.375 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.136 0.187 TSelSel IDM_mhc_680_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.969e-07 3.981e-05 680.0 0.4414 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04503 THSCPM1b IDM_mhc_820_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2059 0.003162 820.0 24.064 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 100.154 44.615 THSCPM1b IDM_mhc_200_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000111 3.162e-06 200.0 0.4225 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 2.657e-05 0.0003162 1000.0 1.617 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.001 1.811 THSCPM1b,THSCPM2b IDM_mhc_460_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.1392 0.0001 460.0 2.436 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07085 THSCPM1b IDM_mhc_340_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 34.474 0.06309 340.0 2835.157 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.03025 0.5011 980.0 2666.58 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1104 THSCPM1b IDM_mhc_420_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 15.216 0.02511 420.0 736.294 1[N1,e-]
Non-excluded CMS-EXO-13-006 33.665 160.767 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.33 5.011e-06 140.0 1.409 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.685 THSCPM1b IDM_mhc_280_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 42.653 0.001258 280.0 83.968 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01528 THSCPM1b IDM_mhc_780_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.569 0.01584 780.0 133.329 1[N1,e-]
Non-excluded CMS-EXO-13-006 75.061 268.377 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.09028 2.511e-06 120.0 0.9817 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.486 0.5819 TSelSel IDM_mhc_560_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002365 1.995e-06 560.0 0.03267 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 1.487e-09 0.0001 1000.0 0.5112 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2504 THSCPM1b IDM_mhc_500_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 5.9 0.006309 500.0 129.82 1[N1,e-]
Non-excluded CMS-SUS-17-009 41.824 4.616 TSelSel IDM_mhc_360_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003377 1.584e-06 360.0 0.06344 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.155 THSCPM1b IDM_mhc_400_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 18.139 0.01995 400.0 644.859 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 3.813 0.3162 600.0 4505.181 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_400_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 18.8 0.5011 400.0 16174.341 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.5917 0.1035 THSCPM1b,THSCPM2b IDM_mhc_740_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 6.69e-07 6.309e-05 740.0 0.5907 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02717 THSCPM1b IDM_mhc_440_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 12.566 0.07943 440.0 2114.972 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_460_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 10.412 0.6309 460.0 15416.169 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.02046 0.006309 960.0 34.987 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.567 THSCPM1b,THSCPM2b IDM_mhc_500_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.633 0.0003162 500.0 6.512 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 100.115 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 41.098 0.0001584 140.0 44.644 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.27 0.01995 900.0 125.685 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.03818 0.07943 940.0 459.969 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_220_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 121.151 1.0 220.0 109626.09 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.634 0.8576 THSCPM1b,THSCPM2b IDM_mhc_520_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.01193 7.943e-05 520.0 1.506 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4557 0.0397 TSelSel IDM_mhc_820_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.151e-07 2.511e-05 820.0 0.1915 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.3038 0.03469 TSelSel IDM_mhc_840_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.765e-07 5.011e-05 840.0 0.3634 1[N1,e-]
Non-excluded CMS-EXO-13-006 5.098 10.962 THSCPM1b,THSCPM2b IDM_mhc_300_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3196 3.981e-05 300.0 2.307 1[N1,e-]
Non-excluded CMS-SUS-17-009 183.32 44.614 TSelSel IDM_mhc_200_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002578 1e-06 200.0 0.1333 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.7025 THSCPM1b IDM_mhc_580_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.6571 0.0007943 580.0 12.105 1[N1,e-]
Excluded CMS-PAS-EXO-16-036 0.0 8.862 THSCPM1b IDM_mhc_340_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.722 0.0001995 340.0 8.969 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 32.672 THSCPM1b IDM_mhc_240_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 20.451 0.0001258 240.0 11.539 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.481 0.1584 700.0 1658.209 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.565e-10 1.258e-05 960.0 0.06972 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2021 THSCPM1b IDM_mhc_720_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.03821 0.0005011 720.0 4.945 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.6342 0.03981 780.0 335.02 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.877 0.0522 TSelSel IDM_mhc_780_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.658e-05 3.162e-06 780.0 0.02659 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.2378 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 73.82 0.1 120.0 39074.646 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 54.226 THSCPM1b IDM_mhc_160_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 85.793 0.0002511 160.0 53.476 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.02511 0.07943 1000.0 406.022 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.08362 0.02511 920.0 151.789 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.446e-09 1.584e-05 1000.0 0.08087 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.6178 0.5011 800.0 4010.71 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 13.842 THSCPM1b IDM_mhc_220_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 93.451 0.0006309 220.0 69.237 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02354 THSCPM1b IDM_mhc_740_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.9498 0.01584 740.0 148.366 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.228 THSCPM1b IDM_mhc_300_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 52.824 0.02511 300.0 1461.681 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02202 THSCPM1b IDM_mhc_480_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 8.597 0.07943 480.0 1777.72 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 1.388 0.3981 720.0 3930.816 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1085 THSCPM1b IDM_mhc_740_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.402 0.002511 740.0 23.491 1[N1,e-]
Non-excluded CMS-EXO-13-006 14.716 3.687 THSCPM1b,THSCPM2b IDM_mhc_380_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.77e-05 1.258e-05 380.0 0.4515 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3385 THSCPM1b IDM_mhc_420_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 14.178 0.007943 420.0 232.422 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03073 THSCPM1b IDM_mhc_460_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 10.267 0.06309 460.0 1541.616 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.546 0.187 TSelSel IDM_mhc_680_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.974e-06 1.995e-05 680.0 0.2212 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05003 THSCPM1b IDM_mhc_360_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 27.768 0.07943 360.0 3177.567 1[N1,e-]
