SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded CMS-SUS-17-009 6.558 4.853 TSelSel "{'TSelSel': 3.0078809153961495e-05}" IDM_mhc_420_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.007e-05 1.117672 3.162e-06 420.0 0.09264 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01812 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05051068074404714, 'THSCPM11': 0.20815076384231287, 'THSCPM8': 0.018189756139108393}" IDM_mhc_880_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2768 0.0221481 0.01584 880.0 104.961 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001124 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5174590929373617, 'THSCPM11': 1.7953402813884234, 'THSCPM8': 0.21495861078457876}" IDM_mhc_600_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 2.527 0.2022206 1.0 600.0 14299.055 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 1.795 15.199 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.06334811737565627, 'THSCPM1b': 0.006568723230029431, 'THSCPM8': 0.001053691095882681}" IDM_mhc_320_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.07097 0.006387348 3.981e-05 320.0 2.023 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.9857 0.6793 TSelSel "{'TSelSel': 0.0001930076404121176}" IDM_mhc_640_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000193 0.1529402 1.258e-06 640.0 0.01578 1[9000006,11]
Non-excluded CMS-EXO-13-006 61.797 998.34 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0004027833151246315, 'THSCPM8': 0.0002636973126837324, 'THSCPM2b': 1.8759513517100776e-06, 'THSCPM9': 1.3652424320684772e-06}" IDM_mhc_100_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0006697 0.0006831163 1e-06 100.0 0.5752 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.967 1.561 TSelSel "{'TSelSel': 0.00012753068852798655}" IDM_mhc_540_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001275 0.3545598 1.584e-06 540.0 0.02791 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003239 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.4394952779345403, 'THSCPM11': 1.5520165684359946, 'THSCPM8': 0.18069748105686947}" IDM_mhc_620_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 2.172 0.1737767 0.3162 620.0 4216.388 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005695 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.2581195516501937, 'THSCPM11': 6.359771932154341, 'THSCPM8': 0.9947670233451062}" IDM_mhc_420_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 9.612 0.8651393 0.5011 420.0 14616.812 1[9000006,11]
Non-excluded CMS-SUS-17-009 14.549 11.749 TSelSel "{'TSelSel': 6.298328993470288e-05}" IDM_mhc_340_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.298e-05 2.735409 1.995e-06 340.0 0.08969 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.7844 0.428 TSelSel "{'TSelSel': 4.251950452078603e-05}" IDM_mhc_700_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.251e-05 0.09575571 2.511e-06 700.0 0.02627 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.4932 0.275 TSelSel "{'TSelSel': 9.828030260616747e-06}" IDM_mhc_760_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.828e-06 0.06126512 5.011e-06 760.0 0.04444 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.2715 0.4987 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 2.3638002991147684e-05, 'THSCPM1b': 9.797995009280891e-07, 'THSCPM8': 2.7188814265969633e-07, 'THSCPM2b': 3.1373420442534353e-09, 'THSCPM9': 9.557572469989027e-10}" IDM_mhc_680_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.489e-05 2.489378e-06 7.943e-05 680.0 0.8809 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0186 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.187170894124137, 'THSCPM11': 3.715445130748849, 'THSCPM8': 0.4872572301256831}" IDM_mhc_500_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 5.389 0.4311899 0.1 500.0 2057.632 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 150.788 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 9.717520135525419, 'THSCPM11': 11.310164079582334, 'THSCPM8': 1.6566204031870528}" IDM_mhc_160_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 22.684 2.041587 6.309e-05 160.0 13.423 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1476 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5071014129161999, 'THSCPM11': 1.7661031682203203, 'THSCPM8': 0.20177000731694708}" IDM_mhc_580_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.474 0.197998 0.007943 580.0 121.059 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04647 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.1849122985206244, 'THSCPM11': 3.6517267625453873, 'THSCPM8': 0.47460369975191186}" IDM_mhc_500_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 5.311 0.4248994 0.03981 500.0 818.784 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001732 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7173892488139372, 'THSCPM11': 2.38815106740308, 'THSCPM8': 0.30164690938614414}" IDM_mhc_560_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 3.407 0.272575 0.7943 560.0 12982.037 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.649 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.6195592734190489, 'THSCPM11': 2.0612682114686542, 'THSCPM8': 0.21671566698889017}" IDM_mhc_440_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 2.897 0.2318035 0.0006309 440.0 16.865 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.2659 0.2383 TSelSel "{'TSelSel': 2.4080547112462007e-07}" IDM_mhc_780_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.408e-07 0.05301737 3.162e-05 780.0 0.2659 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2894 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04128640127733204, 'THSCPM11': 0.18329221850273755, 'THSCPM8': 0.012190501084038621}" IDM_mhc_720_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2367 0.01894153 0.001258 720.0 12.41 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.007845 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.6059279933421797, 'THSCPM11': 2.0598873807569267, 'THSCPM8': 0.247175632828285}" IDM_mhc_580_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 2.912 0.2330393 0.1584 580.0 2418.222 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06964 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 2.400414566655057e-10, 'THSCPM8': 4.5581078609966914e-10, 'THSCPM2b': 6.840871778121692e-10, 'THSCPM9': 1.9586418325975842e-10}" IDM_mhc_960_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.575e-09 1.260643e-10 1.258e-06 960.0 0.006972 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.279 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.669910426704671, 'THSCPM11': 2.2222388008415708, 'THSCPM8': 0.26342147612195627}" IDM_mhc_540_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 3.155 0.2524457 0.005011 540.0 88.487 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1065 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.008789212874937962, 'THSCPM1b': 0.0012980066056441052, 'THSCPM8': 0.000335942631683296}" IDM_mhc_900_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.01042 0.000833853 0.0007943 900.0 5.021 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.08072 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 24.81621552348178, 'THSCPM11': 29.060388775692715, 'THSCPM8': 8.772786118366884}" IDM_mhc_160_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 62.649 5.638445 0.1995 160.0 42435.906 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.66 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.3109506671147904, 'THSCPM11': 3.95760906305656, 'THSCPM8': 0.5200514693568365}" IDM_mhc_460_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 5.788 0.4630889 0.003162 460.0 77.08 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.144 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.1159844033062867, 'THSCPM11': 3.476631312090126, 'THSCPM8': 0.4587867867911485}" IDM_mhc_500_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 5.051 0.4041122 0.01258 500.0 258.959 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01142 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.16886857657718993, 'THSCPM11': 0.6382138160840601, 'THSCPM8': 0.0640793427193714}" IDM_mhc_740_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.8711 0.06969294 0.05011 740.0 468.71 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01634 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.14185466637112673, 'THSCPM11': 0.5364929400784659, 'THSCPM8': 0.05320769719783199}" IDM_mhc_760_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.7315 0.05852442 0.03162 760.0 280.293 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.007525 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0579873531497417, 'THSCPM11': 0.23610173301234427, 'THSCPM8': 0.02146567558437747}" IDM_mhc_880_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.3155 0.02524438 0.03981 880.0 263.102 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5332 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.07853706760070288, 'THSCPM11': 0.3386414147612916, 'THSCPM8': 0.024094440315883425}" IDM_mhc_640_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.4412 0.03530183 0.001 640.0 12.489 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01595 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.1037730459020665, 'THSCPM11': 10.381813365575276, 'THSCPM8': 1.8629620962033648}" IDM_mhc_360_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 16.348 1.471369 0.2511 360.0 10067.702 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.00277 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.10903761494757448, 'THSCPM11': 0.43216454310450997, 'THSCPM8': 0.042256262504830285}" IDM_mhc_800_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.5834 0.04667667 0.1584 800.0 1264.916 1[9000006,11]
Non-excluded CMS-SUS-17-009 14.355 19.378 TSelSel "{'TSelSel': 1.3034929552852749e-05}" IDM_mhc_300_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.303e-05 4.535303 3.981e-06 300.0 0.2307 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1799 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.0792735433829959, 'THSCPM11': 3.418242007786275, 'THSCPM8': 0.4556234041991546}" IDM_mhc_500_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 4.953 0.3962511 0.01 500.0 205.763 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06232 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 0.00018396452471227236, 'THSCPM1b': 3.363441085580985e-05, 'THSCPM8': 1.0485263597704052e-05, 'THSCPM2b': 5.9175842655394287e-08, 'THSCPM9': 2.0652730693615967e-08}" IDM_mhc_980_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002281 1.825312e-05 0.0003162 980.0 1.686 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 14.04 89.451 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.14911726225970154, 'THSCPM1b': 0.006000115383182484, 'THSCPM8': 0.0005292989491713702}" IDM_mhc_200_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1556 0.0140082 1e-05 200.0 1.333 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.269 1.865 TSelSel "{'TSelSel': 5.14743598690882e-06}" IDM_mhc_520_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.147e-06 0.4241042 7.943e-06 520.0 0.1506 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.495 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5856510655264072, 'THSCPM11': 2.0213117250974957, 'THSCPM8': 0.21016757307257505}" IDM_mhc_480_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 2.817 0.2253704 0.001 480.0 22.347 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.3011 0.1564 TSelSel "{'TSelSel': 8.666020960190799e-06}" IDM_mhc_840_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 8.666e-06 0.03475142 5.011e-06 840.0 0.03634 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.2892 0.1794 TSelSel "{'TSelSel': 3.458845304073161e-05}" IDM_mhc_820_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.458e-05 0.03993607 2.511e-06 820.0 0.01915 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001526 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.27648833305312814, 'THSCPM11': 1.0120715718389823, 'THSCPM8': 0.11214962036210363}" IDM_mhc_680_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 1.4 0.1120568 0.5011 680.0 5558.506 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.006542 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.4303667450466393, 'THSCPM11': 4.323481569839312, 'THSCPM8': 0.599902209718329}" IDM_mhc_480_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 6.353 0.5083 0.3162 480.0 7072.651 1[9000006,11]
Non-excluded CMS-EXO-13-006 4.451 9.301 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 6.797669541409664e-05, 'THSCPM8': 2.9443513341067675e-05, 'THSCPM2b': 2.966023526463862e-07, 'THSCPM9': 1.4146946018561894e-07}" IDM_mhc_360_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.785e-05 1.663591e-05 1.584e-05 360.0 0.6344 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 471.043 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 6.3408404029243455, 'THSCPM8': 6.8156658054218235, 'THSCPM2b': 0.0020305396820800323, 'THSCPM9': 0.002018897166681704}" IDM_mhc_120_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 13.16 13.42377 2.511e-05 120.0 9.817 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 233.941 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 5.340411677655904, 'THSCPM8': 5.959597457841231, 'THSCPM2b': 0.001102999177772689, 'THSCPM9': 0.0013726199956923578}" IDM_mhc_140_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 11.302 11.52853 5.011e-05 140.0 14.094 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003333 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0688636798105824, 'THSCPM11': 0.28378296571329215, 'THSCPM8': 0.026183219218539458}" IDM_mhc_860_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.3788 0.03030639 0.1 860.0 692.375 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.179 1.314 TSelSel "{'TSelSel': 8.17285765755474e-07}" IDM_mhc_560_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.172e-07 0.2976169 1.995e-05 560.0 0.3267 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0005695 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.1813677272214666, 'THSCPM11': 0.6628606241139116, 'THSCPM8': 0.0689927128628059}" IDM_mhc_740_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.9132 0.07305769 1.0 740.0 9351.988 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.06947 0.1566 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 6.613462260931225e-06, 'THSCPM11': 1.5229917922476486e-05, 'THSCPM8': 2.083354302257398e-06, 'THSCPM2b': 1.6216504779289823e-08, 'THSCPM9': 5.717835982645439e-09}" IDM_mhc_840_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 2.394e-05 2.394867e-06 0.0001584 840.0 1.147 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.5345 0.3181 TSelSel "{'TSelSel': 6.449239305416808e-06}" IDM_mhc_740_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.449e-06 0.07094892 6.309e-06 740.0 0.05907 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0628 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.740128878838975e-05, 'THSCPM11': 0.0003047751716270828, 'THSCPM8': 2.8836409591080745e-05, 'THSCPM2b': 1.2658903389397052e-07, 'THSCPM9': 4.35114371479778e-08}" IDM_mhc_980_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004311 3.449464e-05 0.0003981 980.0 2.119 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.48 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.3528642924682805, 'THSCPM11': 8.663389523764392, 'THSCPM8': 1.436073820183365}" IDM_mhc_360_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 13.452 1.210709 0.002511 360.0 100.677 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04046 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02223747997835337, 'THSCPM11': 0.1001341106719986, 'THSCPM8': 0.007727317538209428}" IDM_mhc_920_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.13 0.01040791 0.005011 920.0 30.264 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0008762 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.05282337930803108, 'THSCPM11': 0.22289606963606196, 'THSCPM8': 0.020632843092371428}" IDM_mhc_900_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2963 0.02370818 0.3162 900.0 1997.236 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 92.519 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7525098550652621, 'THSCPM11': 3.2469550284954556, 'THSCPM8': 0.18672632202972586}" IDM_mhc_200_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.186 0.3767572 3.162e-05 200.0 4.225 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1375 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 0.0003994711234036198, 'THSCPM1b': 7.618920512569068e-05, 'THSCPM8': 2.4899233785444637e-05, 'THSCPM2b': 1.2397959373325038e-07, 'THSCPM9': 4.578537742122034e-08}" IDM_mhc_860_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005007 5.007293e-05 0.0002511 860.0 1.73 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 9.936 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 23.68173551424867, 'THSCPM11': 28.063064666651417, 'THSCPM8': 8.265953174368471}" IDM_mhc_160_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 60.01 5.400968 0.001584 160.0 337.311 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02554 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.959626984271969, 'THSCPM11': 5.656321193787737, 'THSCPM8': 0.817470430009036}" IDM_mhc_440_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 8.433 0.6746735 0.1 440.0 2662.981 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0326 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0907659799124115, 'THSCPM11': 0.35648256502634784, 'THSCPM8': 0.03268394892850385}" IDM_mhc_800_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.4799 0.0383946 0.01258 800.0 100.677 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1047 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.047883293882755563, 'THSCPM11': 0.20410416920519045, 'THSCPM8': 0.016128570656919774}" IDM_mhc_800_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.2681 0.02144928 0.003162 800.0 25.298 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 4.139 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 15.546671745426684, 'THSCPM11': 31.544319504655796, 'THSCPM8': 7.623457154208343}" IDM_mhc_240_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 54.714 4.9243 0.001995 240.0 182.71 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0201 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.75793069012069, 'THSCPM11': 7.521889304461211, 'THSCPM8': 1.187640237084074}" IDM_mhc_400_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 11.467 1.032071 0.1584 400.0 5125.375 1[9000006,11]
Non-excluded CMS-SUS-17-009 4.792 3.257 TSelSel "{'TSelSel': 3.1931725897229854e-05}" IDM_mhc_460_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.193e-05 0.7462885 3.162e-06 460.0 0.07708 1[9000006,11]
Non-excluded CMS-SUS-17-009 17.897 11.747 TSelSel "{'TSelSel': 0.00024861387812379575}" IDM_mhc_340_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002486 2.735409 1e-06 340.0 0.04494 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.7857 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 23.019857422168855, 'THSCPM11': 42.68932005269814, 'THSCPM8': 11.08973212343227}" IDM_mhc_220_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 76.798 6.911902 0.01258 220.0 1379.908 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.05159 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.4242331746823769, 'THSCPM11': 4.231479933505375, 'THSCPM8': 0.5657673576023361}" IDM_mhc_480_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 6.221 0.4977184 0.03981 480.0 888.86 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.009489 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.12316812671433135, 'THSCPM11': 0.4825083936647211, 'THSCPM8': 0.046562425151002125}" IDM_mhc_780_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.6522 0.05217912 0.05011 780.0 421.638 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5169 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04071011202088983, 'THSCPM11': 0.19006199541502206, 'THSCPM8': 0.011639658946070688}" IDM_mhc_660_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.2424 0.01939294 0.0007943 660.0 9.351 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.466 0.9385 TSelSel "{'TSelSel': 0.00018584364629500549}" IDM_mhc_600_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001858 0.2119649 1.258e-06 600.0 0.01793 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.3423 0.3688 TSelSel "{'TSelSel': 1.6886117708156641e-07}" IDM_mhc_720_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.688e-07 0.08232825 3.981e-05 720.0 0.393 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04112 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.008622677868336768, 'THSCPM11': 0.04012888199787204, 'THSCPM8': 0.0027742548420587924}" IDM_mhc_980_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.05152 0.004122065 0.003162 980.0 16.865 1[9000006,11]
Non-excluded CMS-SUS-17-009 69.14 130.353 TSelSel "{'TSelSel': 6.344798688583564e-05}" IDM_mhc_180_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.344e-05 31.04142 1e-06 180.0 0.1658 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 17.033 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.4716734828584106, 'THSCPM11': 9.132244765200214, 'THSCPM8': 1.2611858399523945}" IDM_mhc_280_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 13.865 1.247859 0.0002511 280.0 16.722 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01006 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.107608002421223, 'THSCPM11': 10.383125160111899, 'THSCPM8': 1.8861638745924123}" IDM_mhc_360_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 16.376 1.473921 0.3981 360.0 15913.464 1[9000006,11]
