SModelS_status Analysis MT_displaced_xsec MT_max MT_max_xsec MT_outgrid_xsec MT_prompt_xsec MT_total_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2018-14 7.335 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 4.068 0.0 0.0 7.267 TSmuSmuDisp IDM_mhc_380_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.649 3.981e-05 380.0 1.429 1[N1,mu-]
Excluded CMS-EXO-13-006 1.376 "[[],[[jet,jet]]]  (HSCP,HSCP)" 547.752 0.0 790.295 790.295 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 44.412 0.01995 100.0 11472.497 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 0.03456 0.3981 960.0 2209.708 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.3055 "[[],[[jet,jet]]]  (HSCP,HSCP)" 13.862 0.0 19.959 19.959 THSCPM1b,THSCPM8 IDM_mhc_280_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 14.71 0.01584 280.0 1060.897 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.676 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.042 0.0 0.0 1.676 TSmuSmuDisp IDM_mhc_520_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.012 6.309e-06 520.0 0.1195 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 1.179 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.585 0.0 2.281 2.318 THSCPM1b,THSCPM8 IDM_mhc_440_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 1.61 0.001584 440.0 42.254 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.0794 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.07941 0.0 0.0 0.07941 TSmuSmuDisp IDM_mhc_820_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.2416 7.943e-06 820.0 0.06052 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 197.772 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 109.002 0.0 0.0 197.773 TSmuSmuDisp IDM_mhc_160_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 38.647 1.995e-06 160.0 0.4243 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.675 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.042 0.0 0.0 1.676 TSmuSmuDisp IDM_mhc_520_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.536 2.511e-06 520.0 0.04777 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.06926 0.0 0.06926 0.06926 THSCPM1b IDM_mhc_840_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.1582 1.0 840.0 7254.667 1[N1,mu-]
Excluded CMS-EXO-13-006 91.122 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 26.375 0.0 5.105 52.887 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.104 3.981e-05 200.0 5.318 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.404 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.8742 0.0 0.0 1.405 TSmuSmuDisp IDM_mhc_540_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.854 5.011e-06 540.0 0.08848 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 0.02619 0.3981 1000.0 2034.298 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.161 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.1201 0.0 0.0 0.1614 TSmuSmuDisp IDM_mhc_760_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.2844 1.584e-06 760.0 0.01409 1[N1,mu-]
Non-excluded CMS-EXO-13-006 2.353 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.5938 0.0 0.2734 1.229 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_480_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.272 0.0003162 480.0 7.072 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 11.829 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 5.464 0.0 0.03269 9.807 TSmuSmuDisp IDM_mhc_340_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.4082 6.309e-05 340.0 2.835 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1182 0.0 0.1589 0.1589 THSCPM1b IDM_mhc_760_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.2404 0.1 760.0 884.874 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04406 0.0 0.04406 0.04406 THSCPM1b IDM_mhc_860_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.07937 0.006309 860.0 43.656 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 0.8335 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.5271 0.0 0.0 0.8338 TSmuSmuDisp IDM_mhc_600_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.337 3.162e-06 600.0 0.04505 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 2.702 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.929 0.0 2.775 3.025 THSCPM1b,THSCPM8 IDM_mhc_400_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.703 0.0007943 400.0 25.66 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 2.698 0.0 3.882 3.882 THSCPM1b,THSCPM8 IDM_mhc_420_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 3.147 0.3162 420.0 9264.176 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.4473 0.0 0.5952 0.5952 THSCPM1b IDM_mhc_620_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.663 0.5011 620.0 6689.049 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.814 0.0 2.61 2.61 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 2.276 0.3981 460.0 9672.89 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 3.137 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 1.816 0.0 0.0 3.139 TSmuSmuDisp IDM_mhc_460_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.619 1.258e-06 460.0 0.03064 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.815 0.0 2.612 2.612 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 2.291 1.0 460.0 24361.353 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01293 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.0007735 0.0006309 940.0 3.654 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 4.764 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 2.702 0.0 0.0 4.764 TSmuSmuDisp IDM_mhc_420_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.475 1e-05 420.0 0.2927 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.1435 "[[],[[jet,jet]]]  (HSCP,HSCP)" 108.888 0.0 156.949 156.949 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 33.23 0.06309 160.0 13423.602 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.3816 0.0 0.5083 0.5083 THSCPM1b IDM_mhc_640_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.5638 0.6309 640.0 7893.078 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.4973 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.3733 0.0 0.0 0.4973 TSmuSmuDisp IDM_mhc_640_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.1787 0.0001258 640.0 1.578 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.1974 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.152 0.0 0.0 0.1974 TSmuSmuDisp IDM_mhc_740_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.07657 0.0001995 740.0 1.861 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 16.048 "[[],[[jet,jet]]]  (HSCP,HSCP)" 64.676 0.08259 93.199 93.469 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 46.833 0.0007943 180.0 132.434 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.07583 0.0 0.07583 0.07583 THSCPM1b IDM_mhc_820_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.1725 0.03981 820.0 303.113 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.06922 0.0 0.06922 0.06922 THSCPM1b IDM_mhc_840_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 0.158 0.7943 840.0 5752.972 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 7.375 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 4.129 0.0 0.0 7.375 TSmuSmuDisp IDM_mhc_380_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 7.012 3.162e-06 380.0 0.1134 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.08276 "[[],[[jet,jet]]]  (HSCP,HSCP)" 71.826 0.0 103.504 103.504 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 53.749 0.07943 180.0 13243.42 1[N1,mu-]
Excluded CMS-EXO-13-006 45.426 "[[],[[jet,jet]]]  (HSCP,HSCP)" 153.135 0.2755 220.783 221.853 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 18.506 0.0003981 140.0 112.117 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 7.416 "[[],[[jet,jet]]]  (HSCP,HSCP)" 4.802 0.0 6.912 7.678 THSCPM1b,THSCPM8 IDM_mhc_320_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 4.16 0.0005011 320.0 25.461 1[N1,mu-]
Non-excluded CMS-EXO-13-006 1.133 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.492 0.0 0.0 0.7689 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_560_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.04202 0.0002511 560.0 4.11 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.01762 "[[],[[jet,jet]]]  (HSCP,HSCP)" 49.214 0.0 70.903 70.903 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 47.297 0.1258 200.0 16865.552 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.5069 0.0 0.7171 0.7171 THSCPM1b IDM_mhc_600_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.7267 0.02511 600.0 358.125 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.4005 "[[],[[jet,jet]]]  (HSCP,HSCP)" 24.974 0.0 35.968 35.968 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 25.4 0.01584 240.0 1450.933 1[N1,mu-]
Excluded CMS-EXO-13-006 91.275 "[[],[[jet,jet]]]  (HSCP,HSCP)" 507.765 0.3402 732.603 733.973 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 42.44 0.0003162 100.0 181.033 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 1.335 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.7374 0.0 0.0 1.185 TSmuSmuDisp IDM_mhc_540_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.07405 0.0001584 540.0 2.791 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.037 0.0 1.492 1.492 THSCPM1b IDM_mhc_520_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.228 0.1584 520.0 3012.625 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.4253 0.0 0.5659 0.5659 THSCPM1b IDM_mhc_620_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.608 0.01995 620.0 266.298 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2748 0.0 0.3667 0.3667 THSCPM1b IDM_mhc_680_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.3942 0.06309 680.0 699.741 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.06073 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.06073 0.0 0.0 0.06073 TSmuSmuDisp IDM_mhc_860_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1594 1.995e-05 860.0 0.1379 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.3607 "[[],[[jet,jet]]]  (HSCP,HSCP)" 3.108 0.0 4.472 4.472 THSCPM1b,THSCPM8 IDM_mhc_400_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 3.487 0.006309 400.0 203.85 1[N1,mu-]
Excluded CMS-EXO-13-006 235.834 "[[],[[jet,jet]]]  (HSCP,HSCP)" 187.558 0.0 270.5 292.354 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 22.94 7.943e-05 120.0 31.026 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.09756 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.03097 0.0 0.0 0.03097 THSCPM1b IDM_mhc_800_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.01536 0.001 800.0 7.988 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.3221 0.0 0.4295 0.4295 THSCPM1b IDM_mhc_660_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.4659 0.07943 660.0 935.198 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 2.168 "[[],[[jet,jet]]]  (HSCP,HSCP)" 3.028 0.0 4.357 4.463 THSCPM1b,THSCPM8 IDM_mhc_380_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 3.013 0.001258 380.0 45.154 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.01622 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.0688 0.0 0.0688 0.0688 THSCPM1b IDM_mhc_780_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.112 0.003981 780.0 33.502 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 3.175 "[[],[[jet,jet]]]  (HSCP,HSCP)" 23.728 0.009659 34.174 34.174 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 23.807 0.002511 240.0 230.253 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04659 0.0 0.04659 0.04659 THSCPM1b IDM_mhc_900_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.1078 1.0 900.0 6304.375 1[N1,mu-]
Excluded CMS-EXO-13-006 2.813 "[[],[[jet,jet]]]  (HSCP,HSCP)" 293.25 0.0 422.932 422.932 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 30.24 0.007943 120.0 3102.625 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.5 0.0 2.158 2.158 THSCPM1b,THSCPM8 IDM_mhc_480_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 1.927 0.5011 480.0 11211.759 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2792 0.0 0.3726 0.3726 THSCPM1b IDM_mhc_680_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.4052 0.3162 680.0 3504.919 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 45.525 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 25.099 0.0 0.0 45.396 TSmuSmuDisp IDM_mhc_240_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 11.57 1.258e-05 240.0 1.153 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.01562 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 5.707e-08 0.0001258 960.0 0.6972 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.05997 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.05997 0.0 0.0 0.05997 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_860_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 2.033e-05 0.0001995 860.0 1.379 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.4436 0.0 0.5902 0.5902 THSCPM1b IDM_mhc_620_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.6535 0.1 620.0 1333.29 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.04649 0.0 0.04649 0.04649 THSCPM1b IDM_mhc_900_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1074 0.5011 900.0 3162.291 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 19.335 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 10.564 0.0 0.0 19.046 TSmuSmuDisp IDM_mhc_300_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.897 2.511e-05 300.0 1.461 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 9.207 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 4.856 0.0 0.0 8.68 TSmuSmuDisp IDM_mhc_360_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.155 5.011e-05 360.0 2.005 1[N1,mu-]
Non-excluded CMS-PAS-EXO-16-036 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.01016 0.0 0.01016 0.01016 THSCPM1b IDM_mhc_920_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.01897 0.003162 920.0 19.157 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.1045 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.1045 0.0 0.0 0.1045 TSmuSmuDisp IDM_mhc_780_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.2294 3.981e-05 780.0 0.335 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 1.64 "[[],[[jet,jet]]]  (HSCP,HSCP)" 4.335 0.01522 6.239 6.264 THSCPM1b,THSCPM8 IDM_mhc_360_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 4.535 0.001995 360.0 79.889 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.207 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.1594 0.0 0.0 0.207 TSmuSmuDisp IDM_mhc_740_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3361 1.995e-05 740.0 0.1861 1[N1,mu-]
Excluded CMS-EXO-13-006 326.171 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 108.635 0.0 10.891 208.168 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.364 1.584e-05 140.0 4.464 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.06862 0.0 0.06862 0.06862 THSCPM1b IDM_mhc_820_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.1454 0.01258 820.0 95.789 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 1.164 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.7359 0.0 0.0 1.164 TSmuSmuDisp IDM_mhc_560_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.515 6.309e-06 560.0 0.1033 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.041 0.0 1.498 1.498 THSCPM1b IDM_mhc_520_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 1.236 1.0 520.0 18973.746 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.01237 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.06419 0.0 0.06419 0.06419 THSCPM1b IDM_mhc_800_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1145 0.005011 800.0 40.107 1[N1,mu-]
Excluded ATLAS-SUSY-2018-14 25.367 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 14.047 0.0 0.0 25.367 TSmuSmuDisp IDM_mhc_280_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 11.637 7.943e-06 280.0 0.5304 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1199 0.0 0.1611 0.1611 THSCPM1b IDM_mhc_760_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 0.2462 0.7943 760.0 7047.391 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.233 0.0 0.2944 0.2944 THSCPM1b IDM_mhc_700_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.3394 0.03981 700.0 416.301 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.3023 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.6799 0.0 0.978 0.978 THSCPM1b,THSCPM8 IDM_mhc_540_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.7121 0.003162 540.0 55.742 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3741 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.2803 0.0 0.0 0.3741 TSmuSmuDisp IDM_mhc_680_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.4599 2.511e-05 680.0 0.2783 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 No-missing-topologies 0.0 0.0 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.03496 0.6309 960.0 3498.705 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.1034 0.0 0.1034 0.1034 THSCPM1b IDM_mhc_780_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2252 0.1584 780.0 1333.29 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.0 "[[],[[jet,jet]]]  (HSCP,HSCP)" 5.157 0.0 7.422 7.422 THSCPM1b,THSCPM8 IDM_mhc_360_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 5.887 0.1995 360.0 7988.945 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 1.947 "[[],[[jet,jet]]]  (HSCP,HSCP)" 70.95 0.0 102.241 102.241 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 52.108 0.006309 180.0 1049.611 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.3176 "[[],[[jet,jet]]]  (HSCP,HSCP)" 1.619 0.0 2.33 2.33 THSCPM1b,THSCPM8 IDM_mhc_460_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.893 0.005011 460.0 121.806 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.3045 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.2409 0.0 0.0 0.3045 TSmuSmuDisp IDM_mhc_700_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.5337 7.943e-06 700.0 0.08291 1[N1,mu-]
Non-excluded ATLAS-SUSY-2016-32 0.4241 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.2415 0.0 0.3417 0.383 THSCPM1b IDM_mhc_600_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2039 0.001258 600.0 17.938 1[N1,mu-]
Non-excluded ATLAS-SUSY-2018-14 0.0691 "[[[l]],[[jet,jet],[l]]]  (MET,MET)" 0.06939 0.0 0.0 0.06939 TSmuSmuDisp IDM_mhc_840_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.1369 1.584e-06 840.0 0.01147 1[N1,mu-]
Excluded ATLAS-SUSY-2016-32 0.06678 "[[],[[jet,jet]]]  (HSCP,HSCP)" 0.9833 0.0 1.414 1.414 THSCPM1b IDM_mhc_520_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.12 0.01258 520.0 239.474 1[N1,mu-]
