SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Non-excluded CMS-SUS-17-009 1.103 0.4734 TSelSel "{'TSelSel': 8.250434870295207e-05}" IDM_mhc_660_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.25e-05 0.1407261 1.995e-06 660.0 0.02346 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.2888 0.1974 TSelSel "{'TSelSel': 2.61600704556727e-07}" IDM_mhc_780_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.616e-07 0.05759579 3.162e-05 780.0 0.2659 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.235 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.6233252152223722, 'THSCPM11': 1.3849070214043249, 'THSCPM8': 0.11696461413929687}" IDM_mhc_480_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 2.125 0.1700157 0.001 480.0 22.347 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003094 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.055747892711187456, 'THSCPM11': 0.16072148483803014, 'THSCPM8': 0.011774390138934316}" IDM_mhc_900_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.2282 0.0182595 0.07943 900.0 502.104 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1477 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.7206129011653988, 'THSCPM11': 3.4067857739210283, 'THSCPM8': 0.3827909275716308}" IDM_mhc_460_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 5.51 0.4408152 0.01258 460.0 306.408 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.002413 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.25705931207400773, 'THSCPM11': 0.6380200437148885, 'THSCPM8': 0.05720140031409107}" IDM_mhc_700_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 0.9522 0.07618246 0.2511 700.0 2627.522 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.09057 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.520347485504312, 'THSCPM11': 6.059480039804359, 'THSCPM8': 0.8030418084142189}" IDM_mhc_380_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 10.382 0.9344582 0.03162 380.0 1134.063 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02352 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2415261327243643, 'THSCPM11': 0.590351460832436, 'THSCPM8': 0.051367645096260746}" IDM_mhc_700_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.8832 0.07065962 0.02511 700.0 262.752 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 139.746 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 11.398434871829153, 'THSCPM8': 4.177390167056523, 'THSCPM2b': 0.0007573117282427263, 'THSCPM9': 0.000658758136265964}" IDM_mhc_120_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 15.577 15.88879 7.943e-05 120.0 31.026 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 14.547 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.45206373386932064, 'THSCPM11': 1.1664523561606135, 'THSCPM8': 0.054849820310177856}" IDM_mhc_300_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 1.673 0.1506029 0.0001 300.0 5.803 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2233 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.308704788118581, 'THSCPM11': 8.505646978700254, 'THSCPM8': 1.168989277952758}" IDM_mhc_340_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 14.983 1.348501 0.01584 340.0 712.371 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 42.815 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.1599169835079435, 'THSCPM11': 4.092399422250846, 'THSCPM8': 0.28228700673356416}" IDM_mhc_220_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 6.534 0.5881143 6.309e-05 220.0 6.923 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01462 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.7645321753009144, 'THSCPM11': 1.7246452628933924, 'THSCPM8': 0.17724129587225143}" IDM_mhc_560_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 2.666 0.2133135 0.07943 560.0 1298.203 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02855 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.09871853939920831, 'THSCPM11': 0.2641571888066155, 'THSCPM8': 0.019722440171122617}" IDM_mhc_800_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.3825 0.03060785 0.01258 800.0 100.677 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02105 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.0789891386876755, 'THSCPM11': 4.00876621095397, 'THSCPM8': 0.4834211933353867}" IDM_mhc_440_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 6.571 0.5256941 0.1 440.0 2662.981 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001563 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.2715292543462817, 'THSCPM11': 2.664019980194887, 'THSCPM8': 0.29766280348821317}" IDM_mhc_500_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 4.233 0.338657 1.0 500.0 20576.325 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.1279 0.4117 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.00024717016472101933, 'THSCPM11': 0.0008543816324117657, 'THSCPM8': 5.049833979684753e-05, 'THSCPM2b': 3.6253975298866963e-07, 'THSCPM9': 1.0055244414295487e-07}" IDM_mhc_680_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.001152 0.0001152513 0.0001584 680.0 1.761 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.07563 0.4862 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0011130731591929102, 'THSCPM11': 0.0028474877761059604, 'THSCPM8': 0.00023735342326271743, 'THSCPM2b': 1.150778664825525e-06, 'THSCPM9': 3.367987104187195e-07}" IDM_mhc_660_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.004199 0.0004199402 0.0001995 660.0 2.346 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0495 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 4.201214811031554e-10, 'THSCPM8': 3.197226234266328e-10, 'THSCPM11': 6.427236111601388e-11, 'THSCPM2b': 1.659103019611369e-11, 'THSCPM9': 3.4516470703110044e-12}" IDM_mhc_960_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.241e-10 6.593273e-11 5.011e-05 960.0 0.2779 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005299 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.0845626768930923, 'THSCPM11': 4.01664258111676, 'THSCPM8': 0.48378887244199886}" IDM_mhc_440_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 6.584 0.5267995 0.3981 440.0 10608.976 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 0.3099 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.578104150023936, 'THSCPM8': 4.088972945169677, 'THSCPM2b': 1.9201729266814534e-06, 'THSCPM9': 1.771146723387493e-06}" IDM_mhc_140_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 13.667 13.94042 0.03981 140.0 11211.759 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.434 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.5071485949419324, 'THSCPM11': 1.1527275337423357, 'THSCPM8': 0.09077111714606882}" IDM_mhc_480_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 1.75 0.1400518 0.0007943 480.0 17.777 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 14.542 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.8392024523406905, 'THSCPM11': 4.712281253789393, 'THSCPM8': 0.43633898216711015}" IDM_mhc_280_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 7.987 0.718904 0.0001995 280.0 13.332 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3573 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5059778097113288, 'THSCPM11': 3.0930961333283427, 'THSCPM8': 0.3333851659223669}" IDM_mhc_460_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 4.932 0.3945967 0.005011 460.0 121.806 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.847 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0447986367407159, 'THSCPM11': 0.15286094004874107, 'THSCPM8': 0.0054088962169077884}" IDM_mhc_500_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.203 0.01624548 0.0002511 500.0 5.165 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.089 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.48275415911376773, 'THSCPM11': 1.1129611726186368, 'THSCPM8': 0.0907068060314188}" IDM_mhc_500_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 1.686 0.1349138 0.001 500.0 20.576 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001619 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9060548304055296, 'THSCPM11': 2.019605471413264, 'THSCPM8': 0.21249319601403333}" IDM_mhc_540_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 3.138 0.2510523 0.7943 540.0 13994.82 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 19.752 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.334870498198475, 'THSCPM11': 5.4522701552594945, 'THSCPM8': 0.5143814138698178}" IDM_mhc_260_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 9.301 0.837137 0.0001584 260.0 12.332 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 2.263 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.45706696297346, 'THSCPM8': 5.367671531394414, 'THSCPM2b': 1.3034628036266074e-05, 'THSCPM9': 1.0779483302796605e-05}" IDM_mhc_120_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 19.824 20.22126 0.006309 120.0 2463.507 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3217 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.8254618811611097, 'THSCPM11': 1.8074356911015366, 'THSCPM8': 0.1778111818908953}" IDM_mhc_520_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 2.81 0.2248567 0.003981 520.0 75.604 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0433 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.08888236547658471, 'THSCPM11': 0.23831362160133424, 'THSCPM8': 0.017311307480895818}" IDM_mhc_800_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.3445 0.02756058 0.007943 800.0 63.449 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.117 0.4738 TSelSel "{'TSelSel': 2.1064132653977643e-05}" IDM_mhc_660_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.106e-05 0.1407261 3.981e-06 660.0 0.04687 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 15.435 41.122 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.013515199617832405, 'THSCPM1b': 0.0017056241789876298, 'THSCPM8': 5.019622341419771e-05}" IDM_mhc_220_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.01527 0.001374392 1e-05 220.0 1.096 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.453 1.241 TSelSel "{'TSelSel': 1.3894267331504479e-05}" IDM_mhc_540_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.389e-05 0.379103 5.011e-06 540.0 0.08848 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.00269 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.06486691633650836, 'THSCPM11': 0.19063448748291423, 'THSCPM8': 0.014165645607945644}" IDM_mhc_880_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.2696 0.02157336 0.1 880.0 659.956 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.08 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0005096076845860237, 'THSCPM11': 0.0017816897033822126, 'THSCPM8': 0.00010766787563316167, 'THSCPM2b': 4.1818562757774416e-07, 'THSCPM9': 1.281216733981388e-07}" IDM_mhc_920_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.002399 0.0002399512 0.0005011 920.0 3.026 1[9000006,11]
Non-excluded CMS-SUS-17-009 3.664 1.473 TSelSel "{'TSelSel': 8.578932649626025e-05}" IDM_mhc_520_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.578e-05 0.4527868 1.995e-06 520.0 0.03794 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03005 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.551658579111301, 'THSCPM11': 1.2449012683348022, 'THSCPM8': 0.11703731790935329}" IDM_mhc_600_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 1.913 0.1530878 0.03162 600.0 450.518 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.004477 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.0687264501595004, 'THSCPM11': 2.3321538348377753, 'THSCPM8': 0.25371635679716537}" IDM_mhc_520_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 3.654 0.2923677 0.3162 520.0 6016.065 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 4.986 8.609 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.0003641089317373624, 'THSCPM1b': 1.054268122742803e-05, 'THSCPM8': 1.3913979783078592e-07}" IDM_mhc_340_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003747 3.373117e-05 1.584e-05 340.0 0.7123 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 6.604 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 24.476468192331925, 'THSCPM11': 16.22355819496643, 'THSCPM8': 2.9841459787862075}" IDM_mhc_160_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 43.684 3.931576 0.001584 160.0 337.311 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03859 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.5544129554709353e-09, 'THSCPM8': 2.508324666113695e-10, 'THSCPM2b': 6.513556689836061e-11, 'THSCPM9': 1.4658203162757845e-11}" IDM_mhc_1000_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.885e-09 1.508031e-10 1e-05 1000.0 0.05112 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.199 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.584164407987432, 'THSCPM11': 14.974316680918545, 'THSCPM8': 2.3607031570396844}" IDM_mhc_280_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 27.919 2.512727 0.02511 280.0 1672.262 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 24.323 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.8834278538492963, 'THSCPM11': 2.1675972251835307, 'THSCPM8': 0.10690595916710005}" IDM_mhc_260_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.157 0.2842138 7.943e-05 260.0 6.166 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1156 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.3761735613507957, 'THSCPM11': 4.395063882457583, 'THSCPM8': 0.5262493665432239}" IDM_mhc_420_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 7.297 0.6567738 0.01995 420.0 583.807 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001431 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04910635453134832, 'THSCPM11': 0.14643943842879237, 'THSCPM8': 0.010693035569815757}" IDM_mhc_920_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 0.2062 0.01649911 0.1584 920.0 957.897 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07662 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.319494123767772e-09, 'THSCPM8': 3.924620891615024e-10, 'THSCPM2b': 3.795331070368405e-10, 'THSCPM9': 8.912372177529986e-11}" IDM_mhc_920_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.18e-09 1.74449e-10 2.511e-06 920.0 0.01517 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 97.463 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 10.043629292389678, 'THSCPM11': 6.390480052771635, 'THSCPM8': 0.6199802807325699}" IDM_mhc_160_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 17.054 1.534868 6.309e-05 160.0 13.423 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.008637 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.5209296279233484, 'THSCPM11': 3.094286650969755, 'THSCPM8': 0.3509117189943037}" IDM_mhc_480_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 4.966 0.3972902 0.1995 480.0 4454.333 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06343 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.17161278968725213, 'THSCPM11': 0.4436282202796386, 'THSCPM8': 0.03556081098279547}" IDM_mhc_720_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.6508 0.05206415 0.007943 720.0 78.616 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.1622 0.08751 TSelSel "{'TSelSel': 5.663848201353491e-07}" IDM_mhc_900_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.663e-07 0.02530024 1.995e-05 900.0 0.1256 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.295 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.03789234010082223, 'THSCPM11': 0.1350297537777839, 'THSCPM8': 0.004810343523459747}" IDM_mhc_540_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1777 0.01421859 0.0003162 540.0 5.574 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06742 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 3.256883388668789e-10, 'THSCPM8': 3.279445405285794e-10, 'THSCPM2b': 2.373634384162973e-10, 'THSCPM9': 4.8930025563669233e-11}" IDM_mhc_940_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.399e-10 7.519411e-11 3.981e-06 940.0 0.02305 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.5747 0.8903 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.00011449959769925515, 'THSCPM8': 3.1657722199089084e-05, 'THSCPM2b': 2.84699237773574e-07, 'THSCPM9': 1.2508026041134784e-07}" IDM_mhc_580_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.0001465 2.345074e-05 6.309e-05 580.0 0.9625 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01335 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.022351704970777188, 'THSCPM11': 0.05474567632588065, 'THSCPM8': 0.004408864915231451}" IDM_mhc_980_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.0815 0.0065205 0.01 980.0 53.187 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 3.014 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.49068715375314, 'THSCPM11': 5.912006615191622, 'THSCPM8': 0.7171479220717705}" IDM_mhc_340_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 10.119 0.9107858 0.001 340.0 44.949 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.2932 0.4075 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 2.0610188034292947e-05, 'THSCPM1b': 1.0578763315957107e-06, 'THSCPM8': 1.7827320721247425e-07, 'THSCPM2b': 2.908771742108213e-09, 'THSCPM9': 7.100112105730763e-10}" IDM_mhc_680_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.184e-05 2.184996e-06 7.943e-05 680.0 0.8809 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01606 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.322086580566951, 'THSCPM11': 7.450421252950244, 'THSCPM8': 1.0422631819527581}" IDM_mhc_360_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 12.814 1.153329 0.1995 360.0 7988.945 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.812 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.049525811960817, 'THSCPM11': 8.087274112603588, 'THSCPM8': 1.0811803071061754}" IDM_mhc_320_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 14.217 1.279618 0.001258 320.0 64.067 1[9000006,11]
Non-excluded CMS-SUS-17-009 3.299 2.526 TSelSel "{'TSelSel': 3.416433315182178e-06}" IDM_mhc_460_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.416e-06 0.7930389 1e-05 460.0 0.2436 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 1.644 1.756 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 3.523863284999704e-06, 'THSCPM1b': 9.819811535315651e-08, 'THSCPM8': 7.941693902528452e-09, 'THSCPM2b': 4.4585448503026663e-10, 'THSCPM9': 5.383660198571669e-11}" IDM_mhc_500_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.63e-06 8.713207e-07 2.511e-05 500.0 0.5165 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0007613 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.1219941837416557, 'THSCPM11': 0.3276285405057698, 'THSCPM8': 0.02623901631092193}" IDM_mhc_800_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4758 0.03806894 0.5011 800.0 4010.71 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 4.16 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 4.129277940641369, 'THSCPM11': 6.831698023968869, 'THSCPM8': 0.8468137043775777}" IDM_mhc_320_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 11.807 1.062701 0.0007943 320.0 40.353 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03477 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.01140303606975026, 'THSCPM11': 0.02980677252294172, 'THSCPM8': 0.0020787496792285688}" IDM_mhc_960_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.04328 0.003463085 0.003162 960.0 17.618 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.007933 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.18407087235592162, 'THSCPM11': 0.5013522068947208, 'THSCPM8': 0.042244464206833816}" IDM_mhc_740_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.7276 0.0582134 0.06309 740.0 590.799 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5778 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.011991889805566062, 'THSCPM1b': 0.0022891179770131716, 'THSCPM8': 0.0002320636358459701}" IDM_mhc_640_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.01451 0.001161046 0.0002511 640.0 3.142 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 79.385 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 12.9896092797908, 'THSCPM8': 4.738120131249265, 'THSCPM2b': 0.00045378066981377116, 'THSCPM9': 0.0003755221268797651}" IDM_mhc_120_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 17.728 18.08313 0.0001584 120.0 61.857 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.7564 0.472 TSelSel "{'TSelSel': 0.00031800553728674754}" IDM_mhc_660_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.000318 0.1407261 1e-06 660.0 0.01174 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0109 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.21700004678799084, 'THSCPM11': 0.5524965708457569, 'THSCPM8': 0.046782685457993495}" IDM_mhc_720_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.8162 0.06530234 0.05011 720.0 494.553 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.453 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 16.7078036885858, 'THSCPM11': 21.024387185572696, 'THSCPM8': 3.697900195229378}" IDM_mhc_240_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 41.43 3.728708 0.002511 240.0 230.253 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003118 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.2697235270500353, 'THSCPM11': 2.6635333461492947, 'THSCPM8': 0.2975503960517569}" IDM_mhc_500_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 4.23 0.3384646 0.5011 500.0 10331.254 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 7.319 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.1597020289380378, 'THSCPM11': 0.4995848653035255, 'THSCPM8': 0.019942482387580944}" IDM_mhc_360_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.6792 0.06113064 0.0001258 360.0 5.033 1[9000006,11]
