SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded ATLAS-SUSY-2016-32 0.0 0.01135 THSCPM1b "{'THSCPM1b': 15.909122118380786}" IDM_mhc_420_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 15.909 5.97153 0.2511 420.0 7362.946 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 7.97 1.117 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 4.489958169255249, 'TSmuSmuDisp': 3.480315964286324}" IDM_mhc_500_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 7.97 0.1263351 1.995e-06 500.0 0.04102 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 49.275 157.542 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 23.171488098947993, 'TSmuSmuDisp': 26.103643239583462}" IDM_mhc_140_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 49.275 0.7751831 2.511e-06 140.0 0.7072 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 25.345 289.035 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 12.434896202032599, 'TSmuSmuDisp': 12.910505895749761}" IDM_mhc_120_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 25.345 0.3994446 5.011e-06 120.0 1.953 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.201 THSCPM1b "{'THSCPM1b': 3.8257109813009293}" IDM_mhc_480_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 3.825 3.306985 0.001258 480.0 28.109 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 42.912 9.688 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 23.90369797627255, 'TSmuSmuDisp': 19.009088572470507}" IDM_mhc_300_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 42.912 0.6798905 1.584e-06 300.0 0.09177 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.8925 THSCPM1b "{'THSCPM1b': 50.328088224145}" IDM_mhc_300_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 50.328 23.91426 0.006309 300.0 366.098 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.2157 THSCPM1b "{'THSCPM1b': 90.34939973694054}" IDM_mhc_240_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 90.349 8.131446 0.03981 240.0 3647.448 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01516 THSCPM1b "{'THSCPM1b': 0.1425906713335584}" IDM_mhc_960_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.1425 0.01140725 0.01258 960.0 69.726 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 5.942 THSCPM1b,THSCPM2b "{'THSCPM1b': 73.43403559404706, 'THSCPM2b': 5.621224737846956e-05}" IDM_mhc_120_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 73.434 74.90277 0.003981 120.0 1553.755 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01252 THSCPM1b "{'THSCPM1b': 121.09800127358079}" IDM_mhc_220_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 121.098 10.89882 0.7943 220.0 86928.177 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.4109 THSCPM1b "{'THSCPM1b': 0.3865221775742309}" IDM_mhc_660_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.3865 0.7125757 0.001 660.0 11.745 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.0 0.5026 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.11365747913528881, 'THSCPM2b': 2.3216599066859154e-05}" IDM_mhc_640_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.1136 0.01818891 0.0003981 640.0 4.983 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.008011 THSCPM1b "{'THSCPM1b': 19.080636064804537}" IDM_mhc_400_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 19.08 7.365318 0.3981 400.0 12897.187 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.0 2.037 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.7018236158255431, 'THSCPM2b': 0.00012866135559542108}" IDM_mhc_480_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.7019 0.1193319 0.0002511 480.0 5.605 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.005127 THSCPM1b "{'THSCPM1b': 3.5903933647215713}" IDM_mhc_620_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 3.59 0.9787696 0.1995 620.0 2662.981 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 43.542 16.849 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 23.3405415247951, 'TSmuSmuDisp': 20.201828509496647}" IDM_mhc_260_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 43.542 0.6887789 3.162e-06 260.0 0.2457 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.002653 THSCPM1b "{'THSCPM1b': 0.7369074720020394}" IDM_mhc_860_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 0.7369 0.1668211 0.1258 860.0 869.281 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 30.404 31.66 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 16.20831572637544, 'TSmuSmuDisp': 14.196126114560327}" IDM_mhc_220_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 30.404 0.4808456 1e-05 220.0 1.096 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.06438 THSCPM1b "{'THSCPM1b': 1.5647726009935228}" IDM_mhc_700_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 1.564 0.5241483 0.01 700.0 104.405 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 13.962 4.65 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 7.374882211230063, 'TSmuSmuDisp': 6.5876529758601725}" IDM_mhc_360_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 13.962 0.2207326 7.943e-06 360.0 0.3177 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02231 THSCPM1b "{'THSCPM1b': 1.411472999695105}" IDM_mhc_740_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 1.411 0.3891661 0.02511 740.0 234.913 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.3606 THSCPM1b "{'THSCPM1b': 52.354771602518746}" IDM_mhc_300_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 52.354 23.91426 0.01584 300.0 917.799 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.007998 THSCPM1b "{'THSCPM1b': 28.109240816591047}" IDM_mhc_360_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 28.109 11.46052 0.5011 360.0 20053.553 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.05093 THSCPM1b "{'THSCPM1b': 128.7993060210739}" IDM_mhc_160_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 128.799 11.59194 0.3162 160.0 67347.086 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.9596 THSCPM1b "{'THSCPM1b': 6.557411424667956}" IDM_mhc_460_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 6.557 4.004173 0.001995 460.0 48.602 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 6.613 1.345 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 3.66049712890025, 'TSmuSmuDisp': 2.952506459787135}" IDM_mhc_480_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.613 0.1047465 6.309e-06 480.0 0.1409 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.3881 0.1034 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.19827849282643245, 'TSmuSmuDisp': 0.1899196605022766}" IDM_mhc_800_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.3881 0.006128403 6.309e-05 800.0 0.5046 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.2052 THSCPM1b "{'THSCPM1b': 0.3095513604311153}" IDM_mhc_740_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.3095 0.3891661 0.001584 740.0 14.836 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.08602 THSCPM1b "{'THSCPM1b': 90.5115340140644}" IDM_mhc_240_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 90.511 8.146038 0.1 240.0 9177.998 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 16.523 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.0975668287321376, 'THSCPM2b': 0.0003349321497032834}" IDM_mhc_280_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.097 0.4940558 5.011e-05 280.0 3.344 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02162 THSCPM1b "{'THSCPM1b': 90.754735440753}" IDM_mhc_240_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 90.754 8.167926 0.3981 240.0 36474.484 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.4955 THSCPM1b "{'THSCPM1b': 3.429954048448648}" IDM_mhc_540_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.429 1.917282 0.002511 540.0 44.243 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.007955 THSCPM1b "{'THSCPM1b': 1.7722344886368444}" IDM_mhc_720_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.772 0.4511593 0.07943 720.0 786.163 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03108 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.1136776319434152e-05, 'THSCPM2b': 9.95084993520517e-09}" IDM_mhc_980_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 1.114e-05 8.917382e-07 0.0001995 980.0 1.06 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1187 THSCPM1b "{'THSCPM1b': 2.8887461582457603}" IDM_mhc_620_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.888 0.9787696 0.007943 620.0 106.089 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05966 THSCPM11,THSCPM2b,THSCPM8 "{'THSCPM11': 5.3399497388049245e-06, 'THSCPM8': 6.474878837643136e-08, 'THSCPM2b': 1.412307115086198e-09}" IDM_mhc_880_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 5.406e-06 5.406111e-07 0.0001258 880.0 0.8326 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 128.723 267.749 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 61.62511664227646, 'TSmuSmuDisp': 67.09808736626009}" IDM_mhc_120_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 128.723 2.026578 1e-06 120.0 0.3907 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04003 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.637287886099013e-09, 'THSCPM2b': 4.880800780226513e-10}" IDM_mhc_940_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.125e-09 1.700294e-10 3.981e-06 940.0 0.02305 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-12-026 0.0 0.01938 THSCPM1b "{'THSCPM1b': 53.19965704767866}" IDM_mhc_140_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 53.199 188.3809 1.0 140.0 281895.661 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 16.475 THSCPM1b "{'THSCPM1b': 128.93457897049794}" IDM_mhc_200_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 128.934 11.60411 0.0006309 200.0 84.327 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02529 THSCPM1b "{'THSCPM1b': 1.1843474360206707}" IDM_mhc_760_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 1.184 0.3363662 0.01995 760.0 176.184 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 2.049 0.3994 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 1.1088163238507585, 'TSmuSmuDisp': 0.9408166120513455}" IDM_mhc_620_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.049 0.0324346 1.258e-05 620.0 0.1686 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.05824 THSCPM1b "{'THSCPM1b': 0.08641895683227996}" IDM_mhc_920_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.08641 0.1116457 0.002511 920.0 15.178 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 5.743 0.9324 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 3.195046968088501, 'TSmuSmuDisp': 2.5487294643497207}" IDM_mhc_520_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.743 0.09099664 3.981e-06 520.0 0.0756 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.08974 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.006220812291231764, 'THSCPM2b': 1.8435692369740606e-06}" IDM_mhc_860_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.006222 0.0006222656 0.0005011 860.0 3.467 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 4.074 1.983 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 2.1667074098762904, 'TSmuSmuDisp': 1.9075631287372297}" IDM_mhc_440_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.074 0.06442803 3.162e-05 440.0 0.8432 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.178 THSCPM1b "{'THSCPM1b': 0.04003414362882107}" IDM_mhc_780_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.04003 0.2913212 0.0006309 780.0 5.304 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01036 THSCPM1b "{'THSCPM1b': 8.931858121902268}" IDM_mhc_480_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 8.931 3.306985 0.1995 480.0 4454.333 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1304 THSCPM1b "{'THSCPM1b': 4.885643850390776}" IDM_mhc_560_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 4.885 1.61221 0.01 560.0 163.08 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 671.594 THSCPM1b,THSCPM2b "{'THSCPM1b': 15.86725341737901, 'THSCPM2b': 0.004437296308107596}" IDM_mhc_100_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 15.871 16.18912 6.309e-06 100.0 3.627 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.639 THSCPM1b "{'THSCPM1b': 86.52114918972488}" IDM_mhc_240_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 86.521 7.786903 0.003162 240.0 289.76 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1288 THSCPM1b "{'THSCPM1b': 0.2547932710055138}" IDM_mhc_800_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.2547 0.2527943 0.001995 800.0 15.913 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.009146 THSCPM1b "{'THSCPM1b': 53.704674226414966}" IDM_mhc_300_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 53.704 23.91426 0.6309 300.0 36609.826 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.003058 THSCPM1b "{'THSCPM1b': 2.2115482080252096}" IDM_mhc_680_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 2.211 0.6103749 0.2511 680.0 2783.172 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.6954 0.1375 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.36859359128343144, 'TSmuSmuDisp': 0.32681469601939334}" IDM_mhc_760_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.6954 0.01099525 2.511e-05 760.0 0.2227 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.726 0.2141 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.38624632553163657, 'TSmuSmuDisp': 0.33982099011714484}" IDM_mhc_700_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.726 0.01148174 5.011e-05 700.0 0.5234 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-12-026 0.0 23.626 THSCPM1b "{'THSCPM1b': 114.6449839637169}" IDM_mhc_100_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 114.645 646.5989 0.001258 100.0 722.809 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03945 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.332408246390286e-09, 'THSCPM2b': 1.7750917076124103e-09}" IDM_mhc_940_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.107e-09 2.486e-10 1e-06 940.0 0.005786 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.004591 THSCPM1b "{'THSCPM1b': 1.5317725356893754}" IDM_mhc_740_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.531 0.3891661 0.1258 740.0 1174.565 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 9.935 7.522 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 5.051652976312859, 'TSmuSmuDisp': 4.8836160080419155}" IDM_mhc_320_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.935 0.1568162 1.995e-05 320.0 1.011 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001405 THSCPM1b "{'THSCPM1b': 0.5850369765389408}" IDM_mhc_900_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.585 0.1274567 0.1995 900.0 1256.859 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 3.567 0.9325 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 1.896894077323308, 'TSmuSmuDisp': 1.6701478484095131}" IDM_mhc_520_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.567 0.05640695 1.584e-05 520.0 0.3012 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1074 THSCPM1b "{'THSCPM1b': 1.5825908905628512}" IDM_mhc_680_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.582 0.6103749 0.006309 680.0 69.974 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.7649 THSCPM1b "{'THSCPM1b': 24.96752248794059}" IDM_mhc_360_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 24.967 11.46052 0.005011 360.0 200.535 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.109 THSCPM1b "{'THSCPM1b': 7.02886079342415}" IDM_mhc_420_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 7.028 5.97153 0.001 420.0 29.276 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.4808 0.1375 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.24707911041373562, 'TSmuSmuDisp': 0.23377051199001872}" IDM_mhc_760_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.4808 0.007592981 6.309e-05 760.0 0.5589 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.04499 THSCPM1b "{'THSCPM1b': 0.03962818885651458}" IDM_mhc_980_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.03962 0.07566503 0.001995 980.0 10.608 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01097 THSCPM1b "{'THSCPM1b': 1.8982344502990434}" IDM_mhc_700_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.898 0.5241483 0.06309 700.0 659.956 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 30.496 5.874 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 17.263409967868213, 'TSmuSmuDisp': 13.23342228309128}" IDM_mhc_340_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 30.496 0.4834931 1.584e-06 340.0 0.07123 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.09707 THSCPM1b "{'THSCPM1b': 1.3681586405650723}" IDM_mhc_700_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.368 0.5241483 0.006309 700.0 65.995 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 70.343 510.605 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 32.632329465847185, 'TSmuSmuDisp': 37.711383531137045}" IDM_mhc_100_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 70.343 1.105989 2.511e-06 100.0 1.44 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1767 THSCPM1b "{'THSCPM1b': 15.15621841100424}" IDM_mhc_420_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 15.156 5.97153 0.01584 420.0 464.298 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 27.09 99.298 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 13.414611504457447, 'TSmuSmuDisp': 13.675539493391696}" IDM_mhc_160_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 27.09 0.427109 5.011e-06 160.0 1.066 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 5.866 0.7809 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 3.302660691581829, 'TSmuSmuDisp': 2.5638549481484603}" IDM_mhc_540_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.866 0.09298638 1.995e-06 540.0 0.03517 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02287 THSCPM1b,THSCPM2b "{'THSCPM1b': 7.0603797891481955e-09, 'THSCPM2b': 1.7366428913817112e-11}" IDM_mhc_1000_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.077e-09 5.662197e-10 7.943e-05 1000.0 0.406 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.01848 THSCPM1b "{'THSCPM1b': 1.1247992922231724}" IDM_mhc_780_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 1.124 0.2913212 0.02511 780.0 211.27 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 16.94 THSCPM1b "{'THSCPM1b': 53.58253139492431}" IDM_mhc_240_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 53.582 4.822428 0.0003981 240.0 36.474 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01903 THSCPM1b "{'THSCPM1b': 0.07346363741293564}" IDM_mhc_1000_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.07346 0.0578507 0.006309 1000.0 32.242 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 257.625 THSCPM1b,THSCPM2b "{'THSCPM1b': 95.06179087912332, 'THSCPM2b': 0.0019421006198170486}" IDM_mhc_100_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 95.063 96.96501 0.0001 100.0 57.529 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2018-14 55.623 31.504 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 30.188467884041106, 'TSmuSmuDisp': 25.435131905104207}" IDM_mhc_220_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 55.623 0.8803369 3.162e-06 220.0 0.3467 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 10.043 THSCPM1b "{'THSCPM1b': 30.2016854496921}" IDM_mhc_280_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 30.201 2.718152 0.0005011 280.0 33.445 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.4042 THSCPM1b "{'THSCPM1b': 128.72919787314515}" IDM_mhc_160_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 128.729 11.58563 0.03981 160.0 8468.968 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-12-026 0.0 0.03791 THSCPM1b "{'THSCPM1b': 116.88109776692771}" IDM_mhc_100_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 116.881 646.5989 0.7943 100.0 456775.378 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2018-14 0.679 0.1034 TSelSelDisp,TSmuSmuDisp "{'TSelSelDisp': 0.3721201326734469, 'TSmuSmuDisp': 0.3069070347723301}" IDM_mhc_800_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.679 0.01075103 1e-05 800.0 0.07988 0.5[9000006,11]','0.5[9000006,13]
