SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded ATLAS-SUSY-2016-32 0.0 0.001011 THSCPM1b "{'THSCPM1b': 1.0196204278410645}" IDM_mhc_820_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 1.019 0.2197021 0.3981 820.0 3031.136 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.8339 0.06824 TSelSel "{'TSelSel': 1.745611300709077e-05}" IDM_mhc_860_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.745e-05 0.09855812 6.309e-06 860.0 0.04365 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 9.386 THSCPM1b "{'THSCPM1b': 10.832929782464054}" IDM_mhc_320_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 10.832 0.9749637 0.0003162 320.0 16.042 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.3296 0.1402 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0005268582292115253, 'THSCPM2b': 3.762001311284906e-07}" IDM_mhc_760_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005272 8.435751e-05 0.0001584 760.0 1.409 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04799 THSCPM1b "{'THSCPM1b': 1.0347158720896068}" IDM_mhc_760_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 1.034 0.3363662 0.01 760.0 88.487 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4695 THSCPM1b "{'THSCPM1b': 68.5638809323135}" IDM_mhc_260_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 68.563 6.170749 0.01584 260.0 1233.293 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.03979 THSCPM1b "{'THSCPM1b': 3.3725323561277447}" IDM_mhc_620_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.372 0.9787696 0.02511 620.0 335.02 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.895 0.2492 TSelSel "{'TSelSel': 5.9120049478192475e-05}" IDM_mhc_680_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.912e-05 0.3610093 3.981e-06 680.0 0.04414 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 14.086 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.555500313322197, 'THSCPM2b': 0.00035243353530912676}" IDM_mhc_300_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.555 0.7001337 7.943e-05 300.0 4.61 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.07586 THSCPM1b "{'THSCPM1b': 4.531831123567595}" IDM_mhc_580_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 4.531 1.360466 0.01584 580.0 241.822 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00401 THSCPM1b "{'THSCPM1b': 1.799478569968898}" IDM_mhc_720_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.799 0.4511593 0.1584 720.0 1566.087 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.08698 THSCPM1b "{'THSCPM1b': 0.074242906472458}" IDM_mhc_880_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.07424 0.145716 0.001584 880.0 10.496 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 58.235 THSCPM1b "{'THSCPM1b': 111.3401228093031}" IDM_mhc_100_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 111.34 646.5989 0.0005011 100.0 288.068 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.05494 THSCPM1b "{'THSCPM1b': 3.8824259180337823}" IDM_mhc_600_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.882 1.152151 0.01995 600.0 284.332 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2477 THSCPM1b "{'THSCPM1b': 5.471883183492037}" IDM_mhc_520_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 5.471 2.289225 0.006309 520.0 119.592 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 2.046 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.258060336517674, 'THSCPM2b': 8.596861006095276e-05}" IDM_mhc_460_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2581 0.04388487 0.0001258 460.0 3.064 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 0.8459 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.10835646614540087, 'THSCPM2b': 3.370198991934501e-05}" IDM_mhc_560_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.1083 0.01734243 0.0001995 560.0 3.267 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03461 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.2723640690519897e-09, 'THSCPM2b': 1.6364825553707262e-09}" IDM_mhc_960_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.908e-09 2.327077e-10 1e-06 960.0 0.005542 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.1369 0.1808 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.005670579147122938, 'THSCPM2b': 2.404866762956466e-06}" IDM_mhc_740_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.005672 0.0009076774 0.0002511 740.0 2.349 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01163 THSCPM1b "{'THSCPM1b': 3.01009776074118}" IDM_mhc_640_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 3.01 0.8338765 0.07943 640.0 996.6 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.02942 THSCPM1b "{'THSCPM1b': 0.1301822687433368}" IDM_mhc_940_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1301 0.09793971 0.006309 940.0 36.542 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.5821 THSCPM1b "{'THSCPM1b': 0.4530610787385559}" IDM_mhc_620_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.453 0.9787696 0.0007943 620.0 10.608 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.7453 0.2932 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0007008337783425211, 'THSCPM2b': 5.966310362181566e-07}" IDM_mhc_660_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 0.0007014 0.0001122289 0.0001 660.0 1.174 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.03465 THSCPM1b "{'THSCPM1b': 0.007332327108824996}" IDM_mhc_1000_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.007332 0.0578507 0.001 1000.0 5.112 1[9000006,11]
Excluded CMS-PAS-EXO-16-036 0.0 1.935 THSCPM1b "{'THSCPM1b': 1.4710000988389529}" IDM_mhc_480_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.471 3.306985 0.0005011 480.0 11.211 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.002548 THSCPM1b "{'THSCPM1b': 0.24422842750139137}" IDM_mhc_920_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.2442 0.01953827 0.1 920.0 603.446 1[9000006,11]
Non-excluded CMS-SUS-17-009 20.798 2.426 TSelSel "{'TSelSel': 9.539237118093886e-05}" IDM_mhc_420_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.539e-05 3.544601 3.162e-06 420.0 0.09264 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01787 THSCPM1b "{'THSCPM1b': 0.529652680696913}" IDM_mhc_880_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.5296 0.145716 0.01584 880.0 104.961 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00113 THSCPM1b "{'THSCPM1b': 4.21721924355954}" IDM_mhc_600_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 4.217 1.152151 1.0 600.0 14299.055 1[9000006,11]
Non-excluded CMS-EXO-13-006 5.64 8.163 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.14273986306962547, 'THSCPM2b': 7.097157316485779e-05}" IDM_mhc_320_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1428 0.06426488 3.981e-05 320.0 2.023 1[9000006,11]
Non-excluded CMS-SUS-17-009 3.18 0.3396 TSelSel "{'TSelSel': 0.0006226720369259394}" IDM_mhc_640_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0006226 0.4934084 1.258e-06 640.0 0.01578 1[9000006,11]
Non-excluded CMS-EXO-13-006 191.187 499.176 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0020910449537258975, 'THSCPM2b': 3.650238688588712e-06}" IDM_mhc_100_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.002094 0.002136589 1e-06 100.0 0.5752 1[9000006,11]
Non-excluded CMS-SUS-17-009 9.507 0.7807 TSelSel "{'TSelSel': 0.0004085764019030182}" IDM_mhc_540_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004085 1.135921 1.584e-06 540.0 0.02791 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00324 THSCPM1b "{'THSCPM1b': 3.602357708636033}" IDM_mhc_620_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 3.602 0.9787696 0.3162 620.0 4216.388 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.005695 THSCPM1b "{'THSCPM1b': 15.935057002868204}" IDM_mhc_420_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 15.935 5.97153 0.5011 420.0 14616.812 1[9000006,11]
Non-excluded CMS-SUS-17-009 45.801 5.874 TSelSel "{'TSelSel': 0.00019826184201377156}" IDM_mhc_340_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001982 8.610653 1.995e-06 340.0 0.08969 1[9000006,11]
Non-excluded CMS-SUS-17-009 2.539 0.214 TSelSel "{'TSelSel': 0.00013763153377641671}" IDM_mhc_700_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001376 0.309952 2.511e-06 700.0 0.02627 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.6 0.1375 TSelSel "{'TSelSel': 3.1893614608179726e-05}" IDM_mhc_760_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.189e-05 0.1988156 5.011e-06 760.0 0.04444 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.8781 0.2496 THSCPM1b,THSCPM2b "{'THSCPM1b': 5.971042067186677e-05, 'THSCPM2b': 6.796296654105896e-08}" IDM_mhc_680_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.977e-05 9.564541e-06 7.943e-05 680.0 0.8809 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01859 THSCPM1b "{'THSCPM1b': 7.649439391206016}" IDM_mhc_500_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 7.649 2.745166 0.1 500.0 2057.632 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 134.474 THSCPM1b "{'THSCPM1b': 50.42906133426889}" IDM_mhc_160_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 50.429 4.538616 6.309e-05 160.0 13.423 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1458 THSCPM1b "{'THSCPM1b': 4.105613699681822}" IDM_mhc_580_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 4.105 1.360466 0.007943 580.0 121.059 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04639 THSCPM1b "{'THSCPM1b': 7.51571644950302}" IDM_mhc_500_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 7.515 2.745166 0.03981 500.0 818.784 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001733 THSCPM1b "{'THSCPM1b': 5.646448784559876}" IDM_mhc_560_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 5.646 1.61221 0.7943 560.0 12982.037 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.419 THSCPM1b "{'THSCPM1b': 3.3173128927991686}" IDM_mhc_440_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 3.317 0.265385 0.0006309 440.0 16.865 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.8635 0.1191 TSelSel "{'TSelSel': 7.819948035011048e-07}" IDM_mhc_780_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.819e-07 0.1721693 3.162e-05 780.0 0.2659 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2553 THSCPM1b "{'THSCPM1b': 0.27419248369150395}" IDM_mhc_720_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.2741 0.4511593 0.001258 720.0 12.41 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.007845 THSCPM1b "{'THSCPM1b': 4.955256350322131}" IDM_mhc_580_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 4.955 1.360466 0.1584 580.0 2418.222 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03482 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.3216283572596388e-09, 'THSCPM2b': 1.3301344100685597e-09}" IDM_mhc_960_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.651e-09 2.12141e-10 1.258e-06 960.0 0.006972 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.2744 THSCPM1b "{'THSCPM1b': 4.495398082993698}" IDM_mhc_540_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 4.495 1.917282 0.005011 540.0 88.487 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.077 THSCPM1b "{'THSCPM1b': 0.015197953547368926}" IDM_mhc_900_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.01519 0.1274567 0.0007943 900.0 5.021 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.08072 THSCPM1b "{'THSCPM1b': 128.78372643067675}" IDM_mhc_160_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 128.783 11.59054 0.1995 160.0 42435.906 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.6477 THSCPM1b "{'THSCPM1b': 7.868855050443886}" IDM_mhc_460_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 7.868 4.004173 0.003162 460.0 77.08 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1432 THSCPM1b "{'THSCPM1b': 7.054321130003646}" IDM_mhc_500_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 7.054 2.745166 0.01258 500.0 258.959 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0114 THSCPM1b "{'THSCPM1b': 1.4852784071858145}" IDM_mhc_740_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.485 0.3891661 0.05011 740.0 468.71 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01626 THSCPM1b "{'THSCPM1b': 1.2451747769732022}" IDM_mhc_760_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 1.245 0.3363662 0.03162 760.0 280.293 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.007494 THSCPM1b "{'THSCPM1b': 0.6080246789680325}" IDM_mhc_880_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 0.608 0.145716 0.03981 880.0 263.102 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.4707 THSCPM1b "{'THSCPM1b': 0.4789489971920418}" IDM_mhc_640_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.4789 0.8338765 0.001 640.0 12.489 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01595 THSCPM1b "{'THSCPM1b': 28.07576724480512}" IDM_mhc_360_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 28.075 11.46052 0.2511 360.0 10067.702 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.002772 THSCPM1b "{'THSCPM1b': 1.1252719873409056}" IDM_mhc_800_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.125 0.2527943 0.1584 800.0 1264.916 1[9000006,11]
Non-excluded CMS-SUS-17-009 45.024 9.689 TSelSel "{'TSelSel': 4.088349476543692e-05}" IDM_mhc_300_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.088e-05 14.22478 3.981e-06 300.0 0.2307 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1787 THSCPM1b "{'THSCPM1b': 6.887096789806182}" IDM_mhc_500_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 6.887 2.745166 0.01 500.0 205.763 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03232 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.00018511963356043646, 'THSCPM2b': 1.1503865332324494e-07}" IDM_mhc_980_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001852 1.481877e-05 0.0003162 980.0 1.686 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 43.599 45.308 THSCPM11,THSCPM8 "{'THSCPM11': 0.14911726225970154, 'THSCPM8': 0.0005292989491713702}" IDM_mhc_200_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.1496 0.01346819 1e-05 200.0 1.333 1[9000006,11]
Non-excluded CMS-SUS-17-009 7.261 0.9325 TSelSel "{'TSelSel': 1.6466102990679147e-05}" IDM_mhc_520_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.646e-05 1.356664 7.943e-06 520.0 0.1506 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.397 THSCPM1b "{'THSCPM1b': 3.148773557323724}" IDM_mhc_480_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 3.148 0.2519019 0.001 480.0 22.347 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.9795 0.07823 TSelSel "{'TSelSel': 2.8183464116986563e-05}" IDM_mhc_840_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.818e-05 0.1130179 5.011e-06 840.0 0.03634 1[9000006,11]
Non-excluded CMS-SUS-17-009 0.9402 0.08974 TSelSel "{'TSelSel': 0.00011243573350793675}" IDM_mhc_820_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001124 0.1298191 2.511e-06 820.0 0.01915 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001535 THSCPM1b "{'THSCPM1b': 2.221079730522881}" IDM_mhc_680_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 2.221 0.6103749 0.5011 680.0 5558.506 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.006543 THSCPM1b "{'THSCPM1b': 8.949622195928153}" IDM_mhc_480_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 8.949 3.306985 0.3162 480.0 7072.651 1[9000006,11]
Non-excluded CMS-EXO-13-006 14.038 4.65 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.00036604179954685695, 'THSCPM2b': 5.764880541061729e-07}" IDM_mhc_360_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003666 6.232511e-05 1.584e-05 360.0 0.6344 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 401.339 THSCPM1b,THSCPM2b "{'THSCPM1b': 32.88415032663203, 'THSCPM2b': 0.003946556056279216}" IDM_mhc_120_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 32.888 33.54586 2.511e-05 120.0 9.817 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 209.89 THSCPM1b,THSCPM2b "{'THSCPM1b': 27.74762545417971, 'THSCPM2b': 0.002143202411980739}" IDM_mhc_140_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 27.749 28.30476 5.011e-05 140.0 14.094 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003332 THSCPM1b "{'THSCPM1b': 0.7316670577979859}" IDM_mhc_860_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 0.7316 0.1668211 0.1 860.0 692.375 1[9000006,11]
Non-excluded CMS-SUS-17-009 3.782 0.6572 TSelSel "{'TSelSel': 2.622288081046964e-06}" IDM_mhc_560_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.622e-06 0.9549135 1.995e-05 560.0 0.3267 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0005819 THSCPM1b "{'THSCPM1b': 1.5593140385175912}" IDM_mhc_740_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 1.559 0.3891661 1.0 740.0 9351.988 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.2259 0.07877 THSCPM1b,THSCPM2b "{'THSCPM1b': 4.7399492676184996e-05, 'THSCPM2b': 4.134275633372769e-08}" IDM_mhc_840_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 4.744e-05 7.590534e-06 0.0001584 840.0 1.147 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.733 0.159 TSelSel "{'TSelSel': 2.091217143265444e-05}" IDM_mhc_740_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.091e-05 0.2300575 6.309e-06 740.0 0.05907 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03408 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0005360846356464837, 'THSCPM2b': 2.460908257691789e-07}" IDM_mhc_980_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.0005363 4.290646e-05 0.0003981 980.0 2.119 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.459 THSCPM1b "{'THSCPM1b': 22.162972779648886}" IDM_mhc_360_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 22.162 11.46052 0.002511 360.0 100.677 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.03851 THSCPM1b "{'THSCPM1b': 0.13691445484861994}" IDM_mhc_920_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1369 0.1116457 0.005011 920.0 30.264 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0008888 THSCPM1b "{'THSCPM1b': 0.5891645711286733}" IDM_mhc_900_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 0.5891 0.1274567 0.3162 900.0 1997.236 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 63.303 THSCPM1b,THSCPM2b "{'THSCPM1b': 5.51735657006468, 'THSCPM2b': 0.0013289613980342837}" IDM_mhc_200_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.518 2.483408 3.162e-05 200.0 4.225 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07168 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0004195383230455955, 'THSCPM2b': 2.412818739747335e-07}" IDM_mhc_860_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.0004197 4.197796e-05 0.0002511 860.0 1.73 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 9.895 THSCPM1b "{'THSCPM1b': 122.89634352122779}" IDM_mhc_160_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 122.896 11.06067 0.001584 160.0 337.311 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02553 THSCPM1b "{'THSCPM1b': 12.981275819603924}" IDM_mhc_440_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 12.981 4.87528 0.1 440.0 2662.981 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03214 THSCPM1b "{'THSCPM1b': 0.9035275363001243}" IDM_mhc_800_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.9035 0.2527943 0.01258 800.0 100.677 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09872 THSCPM1b "{'THSCPM1b': 0.44390577977122697}" IDM_mhc_800_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.4439 0.2527943 0.003162 800.0 25.298 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 4.107 THSCPM1b "{'THSCPM1b': 81.3825385718564}" IDM_mhc_240_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 81.382 7.324428 0.001995 240.0 182.71 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0201 THSCPM1b "{'THSCPM1b': 19.02686931350148}" IDM_mhc_400_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 19.026 7.365318 0.1584 400.0 5125.375 1[9000006,11]
Non-excluded CMS-SUS-17-009 15.252 1.628 TSelSel "{'TSelSel': 0.00010162989138770479}" IDM_mhc_460_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001016 2.375231 3.162e-06 460.0 0.07708 1[9000006,11]
Non-excluded CMS-SUS-17-009 56.339 5.873 TSelSel "{'TSelSel': 0.0007825987730731832}" IDM_mhc_340_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0007825 8.610653 1e-06 340.0 0.04494 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.7849 THSCPM1b "{'THSCPM1b': 120.20518030024043}" IDM_mhc_220_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 120.205 10.81847 0.01258 220.0 1379.908 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.05151 THSCPM1b "{'THSCPM1b': 8.741008157700005}" IDM_mhc_480_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 8.741 3.306985 0.03981 480.0 888.86 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.009465 THSCPM1b "{'THSCPM1b': 1.1903566356300306}" IDM_mhc_780_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.19 0.2913212 0.05011 780.0 421.638 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.436 THSCPM1b "{'THSCPM1b': 0.2840448580274178}" IDM_mhc_660_mn1_0.00079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.284 0.7125757 0.0007943 660.0 9.351 1[9000006,11]
Non-excluded CMS-SUS-17-009 4.718 0.4692 TSelSel "{'TSelSel': 0.0005980053328823493}" IDM_mhc_600_mn1_1.2589e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.000598 0.682058 1.258e-06 600.0 0.01793 1[9000006,11]
Non-excluded CMS-SUS-17-009 1.109 0.1844 TSelSel "{'TSelSel': 5.471107457752747e-07}" IDM_mhc_720_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.471e-07 0.2667438 3.981e-05 720.0 0.393 1[9000006,11]
