SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded ATLAS-SUSY-2016-32 0.0 0.02579 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.28262157475876193, 'THSCPM11': 0.6921201901022518, 'THSCPM8': 0.06073039882989799}" IDM_mhc_680_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 1.035 0.08283777 0.02511 680.0 278.317 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 8.921 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.170432964949185, 'THSCPM8': 5.094377074215868, 'THSCPM2b': 4.954614705247834e-05, 'THSCPM9': 4.2262133929483405e-05}" IDM_mhc_120_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 19.264 19.6502 0.001584 120.0 618.579 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02213 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04247672712090193, 'THSCPM11': 0.12012182691385395, 'THSCPM8': 0.008311817580179452}" IDM_mhc_900_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.1709 0.01367283 0.01 900.0 63.043 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 7.645 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 9.422803275552216, 'THSCPM11': 13.223339941267081, 'THSCPM8': 1.9443641529473308}" IDM_mhc_260_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 24.59 2.213146 0.0006309 260.0 49.086 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.4084 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.020795056059673963, 'THSCPM11': 0.06693215929041023, 'THSCPM8': 0.0028309713733643406}" IDM_mhc_680_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.09055 0.007244655 0.0006309 680.0 6.997 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1289 0.08743 TSlepSlep "{'TSlepSlep': 7.954729529185092e-06}" IDM_mhc_900_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.954e-06 0.01265012 3.981e-06 900.0 0.02513 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 14.684 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.12407722610377461, 'THSCPM11': 0.38332329756254335, 'THSCPM8': 0.01241929603915403}" IDM_mhc_300_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.5198 0.04678378 6.309e-05 300.0 3.66 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05237 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.12308333691028084, 'THSCPM11': 0.33404587322171775, 'THSCPM8': 0.025271790486759396}" IDM_mhc_760_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.4824 0.03859208 0.007943 760.0 70.473 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1189 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.0519882309488605, 'THSCPM11': 0.1503764238933318, 'THSCPM8': 0.009669100654751106}" IDM_mhc_780_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.212 0.0169627 0.002511 780.0 21.127 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.2346 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 40.39483013631217, 'THSCPM11': 29.878970941212096, 'THSCPM8': 5.572491503711406}" IDM_mhc_180_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 75.846 6.826166 0.03981 180.0 6621.71 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.3353 0.2618 TSlepSlep "{'TSlepSlep': 3.9038717008589954e-05}" IDM_mhc_740_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.903e-05 0.03844673 1.995e-06 740.0 0.01861 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0007558 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.09018053749242969, 'THSCPM11': 0.2644863475409021, 'THSCPM8': 0.02098412964335494}" IDM_mhc_840_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 0.3756 0.03005208 0.3981 840.0 2884.897 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 2.06 5.57 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0005041589755745259, 'THSCPM8': 0.00012508997070495505, 'THSCPM2b': 1.2823490891074564e-06, 'THSCPM9': 5.343605260375961e-07}" IDM_mhc_380_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.000631 0.0001072812 2.511e-05 380.0 0.901 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04645 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0016569870043437024, 'THSCPM11': 0.0036211311028572805, 'THSCPM8': 0.0003818902804547625, 'THSCPM2b': 7.272272984612292e-07, 'THSCPM9': 2.1548930358069402e-07}" IDM_mhc_980_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.00566 0.0004528761 0.001 980.0 5.318 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.007113 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 13.74084723967874, 'THSCPM11': 18.790641811378027, 'THSCPM8': 3.282398117941588}" IDM_mhc_260_mn1_0.79432_dm_50_la2_0.01_laL_0.01_.slha.py 35.813 3.22325 0.7943 260.0 61664.676 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 297.32 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 4.022425070761492, 'THSCPM8': 1.5738390973338199, 'THSCPM2b': 0.0014380196433400802, 'THSCPM9': 0.001064584925462803}" IDM_mhc_120_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.598 5.710742 1.584e-05 120.0 6.185 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 2.187 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.966185257994805, 'THSCPM11': 5.259409602281204, 'THSCPM8': 0.6290302063940408}" IDM_mhc_360_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 8.854 0.7969163 0.001258 360.0 50.338 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 20.858 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 31.272261083207255, 'THSCPM11': 23.45612481257537, 'THSCPM8': 4.052417569292956}" IDM_mhc_180_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 58.78 5.290272 0.0003981 180.0 66.217 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 9.068 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.26694244021503827, 'THSCPM11': 0.7438589438805935, 'THSCPM8': 0.03348611009344253}" IDM_mhc_340_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 1.044 0.09398587 0.0001258 340.0 5.654 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01946 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.017234190386061818, 'THSCPM11': 0.04336832248524906, 'THSCPM8': 0.0033215572249833546}" IDM_mhc_980_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.06392 0.005113926 0.006309 980.0 33.616 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.006356 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.04030726665962661, 'THSCPM11': 0.12169354248533855, 'THSCPM8': 0.0087278809357582}" IDM_mhc_940_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1707 0.0136583 0.03162 940.0 182.71 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03811 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.4858809913613125e-09, 'THSCPM2b': 4.625652563141476e-10, 'THSCPM8': 2.4061148089863205e-10, 'THSCPM9': 1.0446021944332983e-10}" IDM_mhc_1000_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.293e-09 1.834814e-10 1.258e-06 1000.0 0.006427 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 9.143 6.895 TSlepSlep "{'TSlepSlep': 9.013293263917005e-05}" IDM_mhc_360_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 9.013e-05 1.137606 1.258e-06 360.0 0.05033 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.8892 0.6458 TSlepSlep "{'TSlepSlep': 7.272990957559669e-06}" IDM_mhc_620_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.272e-06 0.09666285 5.011e-06 620.0 0.06689 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5803 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.011685842194423314, 'THSCPM11': 0.04513280565758001, 'THSCPM8': 0.0014172812507538936}" IDM_mhc_640_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.05823 0.004658874 0.0003981 640.0 4.983 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.008856 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02586329668997486, 'THSCPM11': 0.0632152687569031, 'THSCPM8': 0.0052332262294608614}" IDM_mhc_980_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.09431 0.007544943 0.01584 980.0 84.327 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 4.764 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 5.5312821265456344, 'THSCPM11': 8.554078300098197, 'THSCPM8': 1.1476641789225166}" IDM_mhc_300_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 15.233 1.370972 0.0007943 300.0 46.104 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.01466 0.4936 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.009040728704214082, 'THSCPM1b': 0.0012332935411314202, 'THSCPM8': 0.00011782841701734908}" IDM_mhc_660_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.01039 0.0008313481 0.0002511 660.0 2.953 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0006817 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.1657482237484549, 'THSCPM11': 0.44683758939219775, 'THSCPM8': 0.03696589801191551}" IDM_mhc_760_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.6495 0.05196414 0.6309 760.0 5589.998 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 96.891 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 20.077726734020008, 'THSCPM8': 6.181347411515943, 'THSCPM2b': 0.0004373816743128048, 'THSCPM9': 0.00033708887269585485}" IDM_mhc_100_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 26.259 26.78505 0.0001584 100.0 90.934 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.0206 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 32.14900498978744, 'THSCPM11': 35.96393332945474, 'THSCPM8': 7.114839512034391}" IDM_mhc_200_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 75.227 6.7705 0.3981 200.0 53187.86 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.02138 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 25.655225860628, 'THSCPM11': 16.831716460110776, 'THSCPM8': 3.3613490584948162}" IDM_mhc_160_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 45.848 4.126346 0.5011 160.0 106663.223 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.03006 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.7844179806080467, 'THSCPM11': 3.5872196264605756, 'THSCPM8': 0.4166690339535936}" IDM_mhc_460_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 5.788 0.4630645 0.06309 460.0 1541.616 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.05152 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 2.909428703268215, 'THSCPM11': 5.163185976200704, 'THSCPM8': 0.6746223268249316}" IDM_mhc_400_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 8.747 0.7872513 0.05011 400.0 1617.434 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.001309 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2985207312538967, 'THSCPM11': 0.7453248103557724, 'THSCPM8': 0.06744370434923966}" IDM_mhc_680_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 1.111 0.08890314 0.5011 680.0 5558.506 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 12.836 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.6308317690028087, 'THSCPM11': 5.818049908253021, 'THSCPM8': 0.6234844154130623}" IDM_mhc_280_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 10.072 0.9065129 0.0002511 280.0 16.722 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.859 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.02009642101904049, 'THSCPM11': 0.06645741829630326, 'THSCPM8': 0.002128284843305744}" IDM_mhc_500_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.08868 0.00709457 0.0001995 500.0 4.102 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.6859 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.0408711081775115, 'THSCPM11': 5.448450526377241, 'THSCPM8': 0.6887451283977862}" IDM_mhc_380_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 9.178 0.826026 0.003981 380.0 142.99 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1783 0.1964 TSlepSlep "{'TSlepSlep': 8.855552914412513e-05}" IDM_mhc_780_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.855e-05 0.0287979 1.258e-06 780.0 0.0106 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 0.03904 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 9.580567464010738, 'THSCPM8': 4.09045426056222, 'THSCPM2b': 2.4261877732781117e-07, 'THSCPM9': 2.2344734259347856e-07}" IDM_mhc_140_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 13.671 13.94444 0.3162 140.0 89288.218 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.005785 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.07381692803724668, 'THSCPM11': 0.21391818960550618, 'THSCPM8': 0.015992814652625767}" IDM_mhc_860_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3037 0.02429823 0.05011 860.0 346.796 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.006563 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.023563539976507543, 'THSCPM11': 0.056143664135450855, 'THSCPM8': 0.004679144038707368}" IDM_mhc_1000_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.08438 0.006750908 0.01995 1000.0 102.241 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 1.792 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 3.268659512962638, 'THSCPM11': 5.688328177329229, 'THSCPM8': 0.7047775368562816}" IDM_mhc_360_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 9.661 0.8695589 0.001584 360.0 63.449 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 31.375 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.778854586973627, 'THSCPM11': 3.3613815469916393, 'THSCPM8': 0.24014897104239794}" IDM_mhc_240_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.38 0.4842347 7.943e-05 240.0 7.281 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.1022 0.08732 TSlepSlep "{'TSlepSlep': 1.962758523101061e-05}" IDM_mhc_900_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.962e-05 0.01265012 2.511e-06 900.0 0.01591 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 25.475 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 28.92632263411911, 'THSCPM11': 21.337631992962837, 'THSCPM8': 3.4614727060948156}" IDM_mhc_180_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 53.725 4.835288 0.0003162 180.0 52.62 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.006038 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.11586856730806472, 'THSCPM11': 0.31547401941992637, 'THSCPM8': 0.024422358429170895}" IDM_mhc_800_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.4557 0.0364612 0.06309 800.0 504.672 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 127.238 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 6.256699771458187, 'THSCPM8': 2.524191855515587, 'THSCPM2b': 0.0007311338596667676, 'THSCPM9': 0.0006581694866051573}" IDM_mhc_140_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.782 8.957927 6.309e-05 140.0 17.777 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04366 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.0190922107770741e-09, 'THSCPM8': 2.6607903530981416e-10, 'THSCPM2b': 1.1262073909740695e-10, 'THSCPM9': 2.352262901895975e-11}" IDM_mhc_980_mn1_6.3095e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.421e-09 1.137052e-10 6.309e-06 980.0 0.03361 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09139 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.0006932184480907949, 'THSCPM11': 0.0022019089926002084, 'THSCPM8': 0.00014806901449998657, 'THSCPM2b': 5.473349695610471e-07, 'THSCPM9': 1.6621882415339064e-07}" IDM_mhc_900_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.003043 0.000304391 0.0005011 900.0 3.162 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 2.66 1.755 TSlepSlep "{'TSlepSlep': 4.834758266314135e-05}" IDM_mhc_500_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 4.834e-05 0.2716187 1.995e-06 500.0 0.04102 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03859 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.5696422808286296e-09, 'THSCPM8': 2.5310379676975575e-10, 'THSCPM2b': 4.16500835968416e-11, 'THSCPM9': 9.366103670369331e-12}" IDM_mhc_1000_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.873e-09 1.49901e-10 1.584e-05 1000.0 0.08087 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.0006189 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.29896313729070584, 'THSCPM11': 0.7454694695208761, 'THSCPM8': 0.06746924428429021}" IDM_mhc_680_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 1.111 0.08895215 1.0 680.0 11085.784 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 3.159 6.896 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 7.007236206773311e-05, 'THSCPM8': 1.6229226897033338e-05, 'THSCPM2b': 2.508581689962944e-07, 'THSCPM9': 1.0115569250387408e-07}" IDM_mhc_360_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 8.665e-05 1.473111e-05 1.584e-05 360.0 0.6344 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03239 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.020497420421093954, 'THSCPM11': 0.06695306551901492, 'THSCPM8': 0.003973349777750869}" IDM_mhc_940_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.09142 0.007313907 0.005011 940.0 29.018 0.5[9000006,11]','0.5[9000006,13]
Excluded CMS-EXO-13-006 0.0 11.192 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 14.064436492311561, 'THSCPM8': 5.0404639290986175, 'THSCPM2b': 6.178913638836516e-05, 'THSCPM9': 5.286431288658564e-05}" IDM_mhc_120_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 19.105 19.48712 0.001258 120.0 492.087 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.003035 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.2569326663712407, 'THSCPM11': 0.6350064500764231, 'THSCPM8': 0.05719406928067711}" IDM_mhc_700_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.9491 0.07593065 0.1995 700.0 2085.908 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-SUS-17-009 0.2316 0.1974 TSlepSlep "{'TSlepSlep': 5.970990269891901e-07}" IDM_mhc_780_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.97e-07 0.0287979 1.584e-05 780.0 0.1333 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.9616 1.473 THSCPM11,THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM11': 2.1857716373581004e-06, 'THSCPM1b': 3.428978848253614e-08, 'THSCPM8': 7.703450317948179e-09, 'THSCPM2b': 2.4490210923129014e-10, 'THSCPM9': 5.648224956869829e-11}" IDM_mhc_520_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.228e-06 5.347359e-07 2.511e-05 520.0 0.4777 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.04424 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.0637095564462313, 'THSCPM11': 2.26051935264679, 'THSCPM8': 0.23864253793306184}" IDM_mhc_520_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 3.562 0.2850297 0.03162 520.0 601.606 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 1.101 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.026442805514659325, 'THSCPM11': 0.0949677272112072, 'THSCPM8': 0.0032596515584857187}" IDM_mhc_560_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1246 0.009973615 0.0003162 560.0 5.179 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0768 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 1.4230882104329072e-09, 'THSCPM8': 4.117464045980451e-10, 'THSCPM2b': 5.125896604429377e-11, 'THSCPM9': 1.2052760850699088e-11}" IDM_mhc_920_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.898e-09 1.518517e-10 1.995e-05 920.0 0.1203 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1696 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.9233144485480732, 'THSCPM11': 2.065994880064455, 'THSCPM8': 0.21151942873030494}" IDM_mhc_520_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 3.2 0.2560663 0.007943 520.0 150.631 0.5[9000006,11]','0.5[9000006,13]
Non-excluded CMS-EXO-13-006 0.2662 1.254 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 "{'THSCPM1b': 0.003389415185859162, 'THSCPM8': 0.0011011899180830103, 'THSCPM2b': 4.570367287890787e-06, 'THSCPM9': 2.3639196776443274e-06}" IDM_mhc_540_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.004497 0.0007645817 0.0001 540.0 1.761 0.5[9000006,11]','0.5[9000006,13]
Excluded ATLAS-SUSY-2016-32 0.0 0.1848 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 1.6671488291136987, 'THSCPM11': 3.3516764879525316, 'THSCPM8': 0.37797804327933526}" IDM_mhc_460_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 5.396 0.4317443 0.01 460.0 243.613 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02935 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM1b': 0.23333533575815482, 'THSCPM11': 0.5793896027148623, 'THSCPM8': 0.05069502609602272}" IDM_mhc_700_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.8634 0.0690736 0.01995 700.0 208.59 0.5[9000006,11]','0.5[9000006,13]
Non-excluded ATLAS-SUSY-2016-32 0.05004 0.5693 THSCPM11,THSCPM1b,THSCPM8 "{'THSCPM11': 0.005170689526631735, 'THSCPM1b': 0.0008063148769072982, 'THSCPM8': 7.702601413635152e-05}" IDM_mhc_640_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.006054 0.0004843224 0.0001995 640.0 2.497 0.5[9000006,11]','0.5[9000006,13]
